datetime,ci,sstk,istl1,tcc,skt
2019/10/03 01:48:38,0.9787794,271.45996, 264.87772 ,1.0,264.8384
2019/10/03 02:48:38,0.97859615,271.45996, 264.92786 ,0.99461824,264.8987
2019/10/03 03:48:38,0.97859615,271.45996, 264.97818 ,0.9705205,264.9484
2019/10/03 04:48:38,0.97859615,271.45996, 264.95566 ,0.9840392,264.8982
2019/10/03 05:48:38,0.97859615,271.45996, 264.9511 ,1.0,264.8977
2019/10/03 06:48:38,0.9783289,271.45996, 265.03665 ,1.0,265.0306
2019/10/03 07:48:38,0.9783289,271.45996, 265.02783 ,1.0,264.98904
2019/10/03 08:48:38,0.9783289,271.45996, 264.93732 ,1.0,264.85422
2019/10/03 09:48:38,0.9783289,271.45996, 264.83682 ,0.9986525,264.72983
2019/10/03 10:48:38,0.9783289,271.45996, 264.7489 ,0.9946141,264.6316
2019/10/03 11:48:38,0.9780989,271.45996, 264.55707 ,1.0,264.38297
2019/10/03 12:48:38,0.9780989,271.45996, 264.50037 ,0.99831563,264.35858
2019/10/03 13:48:38,0.9780989,271.45996, 264.6887 ,0.9958293,264.6616
2019/10/03 14:48:38,0.9780989,271.45996, 264.80624 ,0.994952,264.79272
2019/10/03 15:48:38,0.9780989,271.45996, 264.83643 ,1.0,264.80466
2019/10/03 16:48:38,0.9780989,271.45996, 264.89365 ,1.0,264.88367
2019/10/03 17:48:38,0.977869,271.45996, 264.87128 ,1.0,264.8435
2019/10/03 18:48:38,0.977869,271.45996, 264.73035 ,1.0,264.62234
2019/10/03 19:48:38,0.977869,271.45996, 264.79865 ,1.0,264.76212
2019/10/03 20:48:38,0.977869,271.45996, 264.80862 ,1.0,264.76938
2019/10/03 21:48:38,0.977639,271.45996, 264.79825 ,1.0,264.76474
2019/10/03 22:48:38,0.977639,271.45996, 264.8685 ,1.0,264.87213
2019/10/03 23:48:38,0.977639,271.45996, 265.00894 ,1.0,265.0632
2019/10/04 00:48:38,0.977639,271.45996, 265.04428 ,1.0,265.0741
2019/10/04 01:48:38,0.97740906,271.45996, 265.12692 ,1.0,265.19147
2019/10/04 02:48:38,0.97740906,271.45996, 265.2833 ,1.0,265.38638
2019/10/04 03:48:38,0.9771791,271.45996, 265.27432 ,0.99403274,265.3226
2019/10/04 04:48:38,0.9771791,271.45996, 265.44556 ,1.0,265.56754
2019/10/04 05:48:38,0.9771791,271.45996, 265.54742 ,1.0,265.66034
2019/10/04 06:48:38,0.9716303,271.46045, 265.289 ,1.0,265.27295
2019/10/04 07:48:38,0.9710873,271.46045, 265.2577 ,1.0,265.30045
2019/10/04 08:48:38,0.9710873,271.46045, 265.30618 ,0.990664,265.37115
2019/10/04 09:48:38,0.9710873,271.46045, 265.2581 ,1.0,265.2808
2019/10/04 10:48:38,0.97271615,271.46045, 265.33304 ,1.0,265.37338
2019/10/04 11:48:38,0.97488797,271.46045, 265.38226 ,1.0,265.3929
2019/10/04 12:48:38,0.97651684,271.46045, 265.40808 ,1.0,265.39676
2019/10/04 13:48:38,0.97543097,271.46045, 265.42123 ,1.0,265.44638
2019/10/04 14:48:38,0.97488797,271.46045, 265.41223 ,1.0,265.42908
2019/10/04 15:48:38,0.97488797,271.46045, 265.42636 ,0.9910627,265.44443
2019/10/04 16:48:38,0.97488797,271.46045, 265.38876 ,0.99696815,265.38013
2019/10/04 17:48:38,0.97488797,271.46045, 265.40164 ,0.99850816,265.41064
2019/10/04 18:48:38,0.97488797,271.46045, 265.2566 ,0.9929349,265.2
2019/10/04 19:48:38,0.974345,271.46045, 265.20966 ,0.98922825,265.17706
2019/10/04 20:48:38,0.974345,271.46045, 265.23627 ,0.99730915,265.228
2019/10/04 21:48:38,0.974345,271.46045, 265.2884 ,0.99327075,265.30267
2019/10/04 22:48:38,0.974345,271.46045, 265.2939 ,0.982499,265.29483
2019/10/04 23:48:38,0.974345,271.46045, 265.18802 ,0.9946141,265.1335
2019/10/05 00:48:38,0.974345,271.46045, 265.1797 ,1.0,265.15573
2019/10/05 01:48:38,0.974345,271.46045, 265.17722 ,1.0,265.15906
2019/10/05 02:48:38,0.9738021,271.46045, 265.1334 ,0.98956925,265.1005
2019/10/05 03:48:38,0.9738021,271.46045, 265.11496 ,0.9959575,265.0911
2019/10/05 04:48:38,0.9738021,271.46045, 265.06964 ,0.994952,265.0335
2019/10/05 05:48:38,0.9738021,271.46045, 265.02463 ,0.98990405,264.9847
2019/10/05 06:48:38,0.9888925,271.46045, 264.85687 ,1.0,264.6558
2019/10/05 07:48:38,0.9888925,271.46045, 264.74292 ,0.99403274,264.53903
2019/10/05 08:48:38,0.9888925,271.46045, 264.64215 ,1.0,264.42444
2019/10/05 09:48:38,0.9888925,271.46045, 264.58127 ,1.0,264.3741
2019/10/05 10:48:38,0.9888925,271.46045, 264.5211 ,1.0,264.31268
2019/10/05 11:48:38,0.9888925,271.46045, 264.4781 ,1.0,264.27954
2019/10/05 12:48:38,0.9888925,271.46045, 264.50223 ,1.0,264.3404
2019/10/05 13:48:38,0.9888925,271.46045, 264.47397 ,1.0,264.29416
2019/10/05 14:48:38,0.9888925,271.46045, 264.412 ,0.9901904,264.2187
2019/10/05 15:48:38,0.9888925,271.46045, 264.39124 ,1.0,264.21094
2019/10/05 16:48:38,0.9888925,271.46045, 264.33868 ,0.99764186,264.15085
2019/10/05 17:48:38,0.9888925,271.46045, 264.36105 ,1.0,264.2057
2019/10/05 18:48:38,0.9888925,271.46045, 264.6604 ,0.99831563,264.65945
2019/10/05 19:48:38,0.9888925,271.46045, 264.79547 ,1.0,264.77448
2019/10/05 20:48:38,0.9888925,271.46045, 264.90134 ,1.0,264.88937
2019/10/05 21:48:38,0.9888925,271.46045, 264.98663 ,1.0,264.98035
2019/10/05 22:48:38,0.9888925,271.46045, 265.0572 ,1.0,265.05426
2019/10/05 23:48:38,0.9888925,271.46045, 265.12497 ,1.0,265.1272
2019/10/06 00:48:38,0.9888925,271.46045, 265.16977 ,1.0,265.16736
2019/10/06 01:48:38,0.9888925,271.46045, 265.2004 ,1.0,265.1916
2019/10/06 02:48:38,0.9888925,271.46045, 265.24332 ,1.0,265.23923
2019/10/06 03:48:38,0.9888925,271.46045, 265.30728 ,1.0,265.3114
2019/10/06 04:48:38,0.9888925,271.46045, 265.2561 ,0.99751365,265.2097
2019/10/06 05:48:38,0.9888925,271.46045, 265.24295 ,0.9958293,265.19568
2019/10/06 06:48:38,0.99566036,271.46045, 264.98923 ,0.9865394,264.76328
2019/10/06 07:48:38,0.99566036,271.46045, 264.84436 ,0.9825021,264.61722
2019/10/06 08:48:38,0.99566036,271.46045, 264.6041 ,1.0,264.30035
2019/10/06 09:48:38,0.99566036,271.46045, 264.50974 ,1.0,264.24063
2019/10/06 10:48:38,0.99566036,271.46045, 264.62466 ,0.99415004,264.4608
2019/10/06 11:48:38,0.99566036,271.46045, 264.58154 ,0.99254847,264.36813
2019/10/06 12:48:38,0.99566036,271.46045, 264.53168 ,0.9834813,264.31412
2019/10/06 13:48:38,0.99615717,271.46045, 264.15976 ,0.9228781,263.7582
2019/10/06 14:48:38,0.99615717,271.46045, 263.74265 ,0.76333153,263.24716
2019/10/06 15:48:38,0.99615717,271.46045, 263.5573 ,0.70128256,263.11252
2019/10/06 16:48:38,0.99615717,271.46045, 263.0617 ,0.79788655,262.433
2019/10/06 17:48:38,0.99615717,271.46045, 262.8954 ,0.8907021,262.37195
2019/10/06 18:48:38,0.99615717,271.46045, 263.25558 ,0.8981448,263.0118
2019/10/06 19:48:38,0.99615717,271.46045, 263.343 ,0.915952,263.05435
2019/10/06 20:48:38,0.99615717,271.46045, 263.30182 ,0.87973917,262.97958
2019/10/06 21:48:38,0.99615717,271.46045, 263.374 ,0.9259618,263.11566
2019/10/06 22:48:38,0.99615717,271.46045, 263.44003 ,0.9865374,263.20963
2019/10/06 23:48:38,0.99615717,271.46045, 263.51755 ,0.99730915,263.31757
2019/10/07 00:48:38,0.996654,271.46045, 263.6124 ,0.9293274,263.4492
2019/10/07 01:48:38,0.996654,271.46045, 263.23325 ,0.9656759,262.83517
2019/10/07 02:48:38,0.996654,271.46045, 263.10422 ,1.0,262.7535
2019/10/07 03:48:38,0.996654,271.46045, 263.4489 ,1.0,263.32776
2019/10/07 04:48:38,0.996654,271.46045, 263.69925 ,1.0,263.61063
2019/10/07 05:48:38,0.996654,271.46045, 263.7415 ,1.0,263.59323
2019/10/07 06:48:38,0.99654186,271.4602, 263.72797 ,1.0,263.57718
2019/10/07 07:48:38,0.9971488,271.4602, 263.793 ,1.0,263.67227
2019/10/07 08:48:38,0.9971488,271.4602, 263.78217 ,1.0,263.6156
2019/10/07 09:48:38,0.9971488,271.4602, 263.75754 ,1.0,263.57855
2019/10/07 10:48:38,0.9971488,271.4602, 263.70825 ,1.0,263.51498
2019/10/07 11:48:38,0.9971488,271.4602, 263.74954 ,1.0,263.60065
2019/10/07 12:48:38,0.9977557,271.4602, 263.85657 ,1.0,263.7601
2019/10/07 13:48:38,0.9977557,271.4602, 264.1859 ,1.0,264.2193
2019/10/07 14:48:38,0.9977557,271.4602, 264.4877 ,1.0,264.57385
2019/10/07 15:48:38,0.9977557,271.4602, 264.7071 ,1.0,264.7932
2019/10/07 16:48:38,0.99836266,271.4602, 264.89703 ,1.0,265.00397
2019/10/07 17:48:38,0.99836266,271.4602, 265.1593 ,1.0,265.32434
2019/10/07 18:48:38,0.99836266,271.4602, 265.3651 ,1.0,265.52356
2019/10/07 19:48:38,0.99836266,271.4602, 265.5697 ,1.0,265.7271
2019/10/07 20:48:38,0.9984991,271.4602, 265.75204 ,1.0,265.93115
2019/10/07 21:48:38,0.9984991,271.4602, 265.95328 ,1.0,266.16776
2019/10/07 22:48:38,0.9984991,271.4602, 266.1552 ,1.0,266.3941
2019/10/07 23:48:38,0.99863553,271.4602, 266.44583 ,1.0,266.75592
2019/10/08 00:48:38,0.99863553,271.4602, 266.7967 ,1.0,267.15936
2019/10/08 01:48:38,0.99877197,271.4602, 267.15002 ,1.0,267.55634
2019/10/08 02:48:38,0.99877197,271.4602, 267.4667 ,1.0,267.88483
2019/10/08 03:48:38,0.99877197,271.4602, 267.74573 ,1.0,268.16742
2019/10/08 04:48:38,0.9989084,271.4602, 267.98038 ,1.0,268.40396
2019/10/08 05:48:38,0.9988294,271.4602, 268.18307 ,1.0,268.5794
2019/10/08 06:48:38,0.9862068,271.46045, 268.3858 ,1.0,268.8235
2019/10/08 07:48:38,0.9863606,271.46045, 268.61392 ,1.0,269.06815
2019/10/08 08:48:38,0.9863606,271.46045, 268.8636 ,1.0,269.3328
2019/10/08 09:48:38,0.9863606,271.46045, 269.07608 ,1.0,269.5219
2019/10/08 10:48:38,0.9863606,271.46045, 269.22256 ,1.0,269.61914
2019/10/08 11:48:38,0.9863606,271.46045, 269.13727 ,1.0,269.38916
2019/10/08 12:48:38,0.9863606,271.46045, 268.87622 ,1.0,268.98758
2019/10/08 13:48:38,0.9863606,271.46045, 268.55484 ,1.0,268.5736
2019/10/08 14:48:38,0.9863606,271.46045, 268.227 ,0.9785703,268.18372
2019/10/08 15:48:38,0.9863606,271.46045, 268.13177 ,0.99513763,268.14273
2019/10/08 16:48:38,0.9863606,271.46045, 268.15665 ,0.9966402,268.21536
2019/10/08 17:48:38,0.9863606,271.46045, 268.2258 ,1.0,268.31342
2019/10/08 18:48:38,0.9863606,271.46045, 267.71292 ,1.0,267.54132
2019/10/08 19:48:38,0.9863606,271.46045, 267.39566 ,0.99699736,267.20428
2019/10/08 20:48:38,0.9863606,271.46045, 267.3009 ,1.0,267.1678
2019/10/08 21:48:38,0.9863606,271.46045, 267.35046 ,1.0,267.28586
2019/10/08 22:48:38,0.9863606,271.46045, 267.27707 ,0.992135,267.17633
2019/10/08 23:48:38,0.9862068,271.46045, 267.2312 ,1.0,267.14075
2019/10/09 00:48:38,0.9862068,271.46045, 267.1275 ,1.0,267.01215
2019/10/09 01:48:38,0.9862068,271.46045, 267.05994 ,0.99107075,266.95294
2019/10/09 02:48:38,0.9862068,271.46045, 266.90857 ,0.9862894,266.75662
2019/10/09 03:48:38,0.9862068,271.46045, 266.72754 ,0.9989195,266.53986
2019/10/09 04:48:38,0.9862068,271.46045, 266.50958 ,1.0,266.27982
2019/10/09 05:48:38,0.9862068,271.46045, 266.2491 ,1.0,265.96924
2019/10/09 06:48:38,0.99485797,271.45996, 266.2325 ,1.0,266.00165
2019/10/09 07:48:38,0.99485797,271.45996, 266.1264 ,1.0,265.87054
2019/10/09 08:48:38,0.99485797,271.45996, 265.9804 ,1.0,265.7004
2019/10/09 09:48:38,0.99485797,271.45996, 265.858 ,1.0,265.58023
2019/10/09 10:48:38,0.99485797,271.45996, 265.75348 ,1.0,265.47937
2019/10/09 11:48:38,0.99485797,271.45996, 265.58652 ,1.0,265.27945
2019/10/09 12:48:38,0.99485797,271.45996, 265.42236 ,1.0,265.09946
2019/10/09 13:48:38,0.9947495,271.45996, 265.20624 ,0.99871314,264.84943
2019/10/09 14:48:38,0.9947495,271.45996, 265.0486 ,1.0,264.69156
2019/10/09 15:48:38,0.9947495,271.45996, 264.98718 ,1.0,264.6703
2019/10/09 16:48:38,0.9947495,271.45996, 264.90363 ,1.0,264.58646
2019/10/09 17:48:38,0.9947495,271.45996, 264.81995 ,1.0,264.5069
2019/10/09 18:48:38,0.9947495,271.45996, 264.6281 ,1.0,264.26917
2019/10/09 19:48:38,0.99485797,271.45996, 264.54892 ,0.9982842,264.21857
2019/10/09 20:48:38,0.9947495,271.45996, 264.4574 ,1.0,264.1348
2019/10/09 21:48:38,0.9947495,271.45996, 264.43427 ,0.99743026,264.14325
2019/10/09 22:48:38,0.9947495,271.45996, 264.38147 ,0.9967398,264.08627
2019/10/09 23:48:38,0.9947495,271.45996, 264.2109 ,0.9980547,263.85406
2019/10/10 00:48:38,0.9947495,271.45996, 264.08984 ,0.99934155,263.7323
2019/10/10 01:48:38,0.99462277,271.45996, 263.94083 ,0.9942797,263.5572
2019/10/10 02:48:38,0.99462277,271.45996, 263.82178 ,1.0,263.4381
2019/10/10 03:48:38,0.99462277,271.45996, 263.73453 ,1.0,263.36084
2019/10/10 04:48:38,0.99462277,271.45996, 263.5313 ,1.0,263.1038
2019/10/10 05:48:38,0.99462277,271.45996, 263.30356 ,1.0,262.84232
2019/10/10 06:48:38,0.99999845,271.45996, 263.21814 ,0.9905762,262.75934
2019/10/10 07:48:38,0.9999904,271.45996, 263.10645 ,0.993996,262.63644
2019/10/10 08:48:38,0.9999904,271.45996, 262.9849 ,0.98426974,262.51068
2019/10/10 09:48:38,0.9999904,271.45996, 262.9083 ,0.99200994,262.45483
2019/10/10 10:48:38,0.9999904,271.45996, 262.81305 ,0.9570044,262.3553
2019/10/10 11:48:38,0.9999904,271.45996, 262.69336 ,0.97955954,262.21997
2019/10/10 12:48:38,0.9999904,271.45996, 262.43018 ,0.9283854,261.87314
2019/10/10 13:48:38,0.9999904,271.45996, 262.1093 ,0.72056645,261.48102
2019/10/10 14:48:38,0.9999904,271.45996, 261.718 ,0.6843319,261.00595
2019/10/10 15:48:38,0.9999904,271.45996, 261.41235 ,0.8465484,260.69196
2019/10/10 16:48:38,0.9999904,271.45996, 260.98114 ,0.98881876,260.16315
2019/10/10 17:48:38,0.9999904,271.45996, 260.66928 ,0.9855135,259.86115
2019/10/10 18:48:38,0.9999904,271.45996, 260.2758 ,0.797097,259.4205
2019/10/10 19:48:38,0.9999904,271.45996, 260.30188 ,0.98093665,259.62375
2019/10/10 20:48:38,0.9999904,271.45996, 260.49078 ,1.0,259.94577
2019/10/10 21:48:38,0.9999904,271.45996, 260.9586 ,1.0,260.63293
2019/10/10 22:48:38,0.99999845,271.45996, 261.33752 ,1.0,261.0943
2019/10/10 23:48:38,0.99999845,271.45996, 261.59964 ,0.9730328,261.37753
2019/10/11 00:48:38,0.99999845,271.45996, 261.68167 ,1.0,261.3994
2019/10/11 01:48:38,0.99999845,271.45996, 261.61902 ,0.9911436,261.2809
2019/10/11 02:48:38,0.99999845,271.45996, 261.59528 ,1.0,261.27652
2019/10/11 03:48:38,0.99999845,271.45996, 261.58826 ,1.0,261.27423
2019/10/11 04:48:38,0.99999845,271.45996, 261.6294 ,0.99828684,261.33994
2019/10/11 05:48:38,0.99999845,271.45996, 261.6619 ,0.9997341,261.37354
2019/10/11 06:48:38,0.99997056,271.45972, 261.85602 ,0.9704013,261.65204
2019/10/11 07:48:38,0.99995786,271.45972, 261.88748 ,0.98511654,261.651
2019/10/11 08:48:38,0.99995786,271.45972, 261.9984 ,0.99871314,261.80026
2019/10/11 09:48:38,0.99995786,271.45972, 262.12805 ,0.9867719,261.95874
2019/10/11 10:48:38,0.99995786,271.45972, 262.31393 ,1.0,262.19727
2019/10/11 11:48:38,0.99995786,271.45972, 262.58322 ,1.0,262.5407
2019/10/11 12:48:38,0.99995786,271.45972, 262.80692 ,1.0,262.77374
2019/10/11 13:48:38,0.99995786,271.45972, 262.9098 ,1.0,262.83826
2019/10/11 14:48:38,0.99995786,271.45972, 262.92902 ,0.99613947,262.8114
2019/10/11 15:48:38,0.99995786,271.45972, 262.87964 ,0.995796,262.71027
2019/10/11 16:48:38,0.99995786,271.45972, 262.80832 ,0.9906487,262.60056
2019/10/11 17:48:38,0.99995786,271.45972, 262.72955 ,0.99934155,262.49472
2019/10/11 18:48:38,0.99995786,271.45972, 262.4489 ,0.87297356,262.08832
2019/10/11 19:48:38,0.99995786,271.45972, 262.41092 ,0.9478334,262.10977
2019/10/11 20:48:38,0.99995786,271.45972, 262.4858 ,0.97483355,262.2379
2019/10/11 21:48:38,0.99995786,271.45972, 262.44516 ,0.99193555,262.1579
2019/10/11 22:48:38,0.99995786,271.45972, 262.56476 ,0.9980547,262.35495
2019/10/11 23:48:38,0.99995786,271.45972, 262.5143 ,0.99871314,262.2444
2019/10/12 00:48:38,0.99995786,271.45972, 262.50848 ,1.0,262.2495
2019/10/12 01:48:38,0.99995786,271.45972, 262.3551 ,1.0,262.01706
2019/10/12 02:48:38,0.99995786,271.45972, 262.25034 ,1.0,261.9059
2019/10/12 03:48:38,0.99995786,271.45972, 262.27808 ,1.0,261.9861
2019/10/12 04:48:38,0.99995786,271.45972, 262.31668 ,1.0,262.04352
2019/10/12 05:48:38,0.99995786,271.45972, 262.31998 ,1.0,262.04034
2019/10/12 06:48:38,0.99880975,271.4602, 262.44028 ,0.99871314,262.23822
2019/10/12 07:48:38,0.99880975,271.4602, 262.4872 ,0.99871314,262.2738
2019/10/12 08:48:38,0.99880975,271.4602, 262.6049 ,0.9948526,262.43158
2019/10/12 09:48:38,0.99880975,271.4602, 262.61346 ,1.0,262.40692
2019/10/12 10:48:38,0.99880975,271.4602, 262.62372 ,0.9887073,262.405
2019/10/12 11:48:38,0.99880975,271.4602, 262.55356 ,0.9986851,262.29443
2019/10/12 12:48:38,0.99877095,271.4602, 262.40723 ,1.0,262.08423
2019/10/12 13:48:38,0.99877095,271.4602, 262.11456 ,1.0,261.69098
2019/10/12 14:48:38,0.99877095,271.4602, 261.8345 ,0.997163,261.35657
2019/10/12 15:48:38,0.99877095,271.4602, 261.67862 ,0.9905467,261.21942
2019/10/12 16:48:38,0.99877095,271.4602, 261.4451 ,0.9840007,260.92786
2019/10/12 17:48:38,0.99877095,271.4602, 261.30222 ,0.9948526,260.8002
2019/10/12 18:48:38,0.99877095,271.4602, 261.05307 ,0.99076194,260.49237
2019/10/12 19:48:38,0.99877095,271.4602, 260.93027 ,0.99997044,260.38815
2019/10/12 20:48:38,0.9986762,271.4602, 260.76355 ,1.0,260.18793
2019/10/12 21:48:38,0.9986762,271.4602, 260.48364 ,1.0,259.83908
2019/10/12 22:48:38,0.9986762,271.4602, 260.1982 ,1.0,259.517
2019/10/12 23:48:38,0.9986762,271.4602, 259.85403 ,1.0,259.12726
2019/10/13 00:48:38,0.9986762,271.4602, 259.68533 ,0.999571,259.01117
2019/10/13 01:48:38,0.9986762,271.4602, 259.5246 ,1.0,258.85974
2019/10/13 02:48:38,0.9984638,271.4602, 259.4247 ,1.0,258.78442
2019/10/13 03:48:38,0.9984638,271.4602, 259.3585 ,1.0,258.74265
2019/10/13 04:48:38,0.9984638,271.4602, 259.25668 ,1.0,258.63852
2019/10/13 05:48:38,0.9984638,271.4602, 259.03925 ,1.0,258.3744
2019/10/13 06:48:38,0.9964654,271.45972, 258.70145 ,0.8318063,257.97693
2019/10/13 07:48:38,0.9964654,271.45972, 258.41846 ,0.65062106,257.67017
2019/10/13 08:48:38,0.9964654,271.45972, 258.08676 ,0.85062397,257.28653
2019/10/13 09:48:38,0.9964654,271.45972, 257.78207 ,1.0,256.9608
2019/10/13 10:48:38,0.9960621,271.45972, 257.60876 ,1.0,256.832
2019/10/13 11:48:38,0.9960621,271.45972, 257.76077 ,1.0,257.16113
2019/10/13 12:48:38,0.9960621,271.45972, 257.8502 ,1.0,257.29913
2019/10/13 13:48:38,0.9960621,271.45972, 257.9296 ,0.9952816,257.42755
2019/10/13 14:48:38,0.9960621,271.45972, 257.91858 ,1.0,257.40863
2019/10/13 15:48:38,0.9960621,271.45972, 257.97287 ,0.982625,257.51273
2019/10/13 16:48:38,0.9960621,271.45972, 258.07065 ,0.9854276,257.65335
2019/10/13 17:48:38,0.9960621,271.45972, 258.34512 ,1.0,258.0489
2019/10/13 18:48:38,0.9960621,271.45972, 258.48212 ,1.0,258.16943
2019/10/13 19:48:38,0.9960621,271.45972, 258.52448 ,1.0,258.17722
2019/10/13 20:48:38,0.9960621,271.45972, 258.54047 ,1.0,258.19427
2019/10/13 21:48:38,0.9960621,271.45972, 258.45978 ,1.0,258.06866
2019/10/13 22:48:38,0.9960621,271.45972, 258.2258 ,1.0,257.73544
2019/10/13 23:48:38,0.9960621,271.45972, 258.14413 ,1.0,257.68283
2019/10/14 00:48:38,0.9960621,271.45972, 258.22897 ,1.0,257.8431
2019/10/14 01:48:38,0.9960621,271.45972, 258.20547 ,1.0,257.78653
2019/10/14 02:48:38,0.9956588,271.45972, 258.11746 ,1.0,257.66638
2019/10/14 03:48:38,0.9956588,271.45972, 258.10828 ,1.0,257.68607
2019/10/14 04:48:38,0.9956588,271.45972, 258.10727 ,1.0,257.69543
2019/10/14 05:48:38,0.9956588,271.45972, 258.25922 ,0.9923001,257.93033
2019/10/14 06:48:38,0.9995352,271.45996, 258.63577 ,0.99658954,258.39627
2019/10/14 07:48:38,0.9995352,271.45996, 258.8543 ,0.9828552,258.61798
2019/10/14 08:48:38,0.9995352,271.45996, 258.80875 ,1.0,258.47147
2019/10/14 09:48:38,0.9995352,271.45996, 258.5704 ,0.94619906,258.10486
2019/10/14 10:48:38,0.9995352,271.45996, 258.3214 ,0.9141464,257.79288
2019/10/14 11:48:38,0.9995352,271.45996, 258.04684 ,0.9270018,257.4519
2019/10/14 12:48:38,0.9995352,271.45996, 257.80273 ,0.9874481,257.1737
2019/10/14 13:48:38,0.9995352,271.45996, 257.5075 ,0.9868796,256.81152
2019/10/14 14:48:38,0.9995352,271.45996, 257.33057 ,0.97040635,256.6539
2019/10/14 15:48:38,0.9995352,271.45996, 257.29263 ,1.0,256.6757
2019/10/14 16:48:38,0.9995352,271.45996, 257.26788 ,1.0,256.67377
2019/10/14 17:48:38,0.9995352,271.45996, 257.22116 ,1.0,256.62933
2019/10/14 18:48:38,0.9995352,271.45996, 257.2375 ,1.0,256.69485
2019/10/14 19:48:38,0.9995352,271.45996, 257.19608 ,1.0,256.63614
2019/10/14 20:48:38,0.9995352,271.45996, 257.21674 ,1.0,256.6955
2019/10/14 21:48:38,0.9995352,271.45996, 257.17047 ,1.0,256.62997
2019/10/14 22:48:38,0.9995352,271.45996, 257.03503 ,1.0,256.44705
2019/10/14 23:48:38,0.9995352,271.45996, 256.90323 ,1.0,256.29843
2019/10/15 00:48:38,0.9995352,271.45996, 256.6925 ,0.9674499,256.02637
2019/10/15 01:48:38,0.9994001,271.45996, 256.35913 ,0.91905546,255.59949
2019/10/15 02:48:38,0.9994001,271.45996, 255.98889 ,0.9306174,255.15555
2019/10/15 03:48:38,0.9994001,271.45996, 255.77142 ,0.9319964,254.96896
2019/10/15 04:48:38,0.9994001,271.45996, 255.58163 ,0.9131722,254.77773
2019/10/15 05:48:38,0.9994001,271.45996, 255.42299 ,0.90284777,254.62395
2019/10/15 06:48:38,1.0,271.4602, 254.98343 ,0.5963071,254.02336
2019/10/15 07:48:38,1.0,271.4602, 254.64163 ,0.5879901,253.66513
2019/10/15 08:48:38,1.0,271.4602, 254.40633 ,0.42108658,253.44499
2019/10/15 09:48:38,1.0,271.4602, 254.16301 ,0.23016945,253.18773
2019/10/15 10:48:38,1.0,271.4602, 253.90274 ,0.21074957,252.9076
2019/10/15 11:48:38,1.0,271.4602, 253.76358 ,0.14026555,252.81877
2019/10/15 12:48:38,1.0,271.4602, 253.73648 ,0.16939609,252.86227
2019/10/15 13:48:38,1.0,271.4602, 253.78517 ,0.26621187,252.9831
2019/10/15 14:48:38,1.0,271.4602, 253.74362 ,0.41875428,252.94418
2019/10/15 15:48:38,1.0,271.4602, 253.8791 ,0.79404116,253.193
2019/10/15 16:48:38,1.0,271.4602, 254.18864 ,0.9506247,253.6464
2019/10/15 17:48:38,1.0,271.4602, 254.37936 ,1.0,253.85109
2019/10/15 18:48:38,1.0,271.4602, 254.6713 ,1.0,254.2467
2019/10/15 19:48:38,1.0,271.4602, 254.74683 ,1.0,254.26831
2019/10/15 20:48:38,1.0,271.4602, 254.81313 ,1.0,254.34914
2019/10/15 21:48:38,1.0,271.4602, 254.92838 ,1.0,254.49426
2019/10/15 22:48:38,1.0,271.4602, 254.97997 ,0.9794934,254.53268
2019/10/15 23:48:38,1.0,271.4602, 255.01064 ,0.9811125,254.55629
2019/10/16 00:48:38,1.0,271.4602, 255.106 ,1.0,254.68524
2019/10/16 01:48:38,1.0,271.4602, 255.0327 ,1.0,254.54272
2019/10/16 02:48:38,1.0,271.4602, 254.96442 ,0.9957182,254.44734
2019/10/16 03:48:38,1.0,271.4602, 254.91586 ,0.99785584,254.38922
2019/10/16 04:48:38,1.0,271.4602, 254.87457 ,1.0,254.33904
2019/10/16 05:48:38,1.0,271.4602, 254.98935 ,1.0,254.53285
2019/10/16 06:48:38,1.0,271.45996, 255.10727 ,0.99029005,254.6768
2019/10/16 07:48:38,1.0,271.45996, 255.2574 ,0.97900164,254.86653
2019/10/16 08:48:38,1.0,271.45996, 255.3879 ,0.9525751,255.01385
2019/10/16 09:48:38,1.0,271.45996, 255.4254 ,0.8991386,255.03156
2019/10/16 10:48:38,1.0,271.45996, 255.50513 ,0.9183269,255.12741
2019/10/16 11:48:38,1.0,271.45996, 255.49367 ,0.9454621,255.07213
2019/10/16 12:48:38,1.0,271.45996, 255.56195 ,0.96773404,255.17444
2019/10/16 13:48:38,1.0,271.45996, 255.68726 ,1.0,255.342
2019/10/16 14:48:38,1.0,271.45996, 255.81247 ,0.9897013,255.50195
2019/10/16 15:48:38,1.0,271.45996, 255.75882 ,1.0,255.36057
2019/10/16 16:48:38,1.0,271.45996, 255.83167 ,1.0,255.47685
2019/10/16 17:48:38,1.0,271.45996, 255.8322 ,1.0,255.44545
2019/10/16 18:48:38,1.0,271.45996, 256.04626 ,1.0,255.7612
2019/10/16 19:48:38,1.0,271.45996, 256.26187 ,1.0,256.01834
2019/10/16 20:48:38,1.0,271.45996, 256.43222 ,1.0,256.20242
2019/10/16 21:48:38,1.0,271.45996, 256.69843 ,1.0,256.54456
2019/10/16 22:48:38,1.0,271.45996, 256.7723 ,0.99699736,256.55576
2019/10/16 23:48:38,1.0,271.45996, 256.86298 ,1.0,256.65134
2019/10/17 00:48:38,1.0,271.45996, 256.95944 ,1.0,256.76523
