datetime,ssrd,strd,ssru,stru
2019/09/01 19:48:38,234816.0,1146407.0,219712.0,6471.0
2019/09/01 20:48:38,214562.66,1162159.6,200808.88,-7762.6025
2019/09/01 21:48:38,234816.0,1146407.0,219712.0,6471.0
2019/09/01 22:48:38,234816.0,1146407.0,219712.0,6471.0
2019/09/01 23:48:38,234816.0,1146407.0,219712.0,6471.0
2019/09/02 00:48:38,234816.0,1146407.0,219712.0,6471.0
2019/09/02 01:48:38,234816.0,1146407.0,219712.0,6471.0
2019/09/02 02:48:38,259406.8,1143053.8,242961.48,-26614.797
2019/09/02 03:48:38,259406.8,1143053.8,242961.48,-26614.797
2019/09/02 04:48:38,259406.8,1143053.8,242961.48,-26614.797
2019/09/02 05:48:38,259406.8,1143053.8,242961.48,-26614.797
2019/09/02 06:48:38,259406.8,1143053.8,242961.48,-26614.797
2019/09/02 07:48:38,259406.8,1143053.8,242961.48,-26614.797
2019/09/02 08:48:38,261903.89,1141472.6,245104.53,-33655.79
2019/09/02 09:48:38,304452.8,1127151.9,281794.4,-49903.0
2019/09/02 10:48:38,370035.2,1106528.6,340121.6,-96121.0
2019/09/02 11:48:38,434072.0,1085327.0,397160.0,-133379.0
2019/09/02 12:48:38,501209.6,1062176.6,457190.4,-162802.6
2019/09/02 13:48:38,535044.8,1050867.9,487651.2,-179765.8
2019/09/02 14:48:38,496824.8,1065276.6,453564.0,-172989.8
2019/09/02 15:48:38,414157.6,1093524.2,379677.6,-147951.0
2019/09/02 16:48:38,395084.0,1099757.0,362620.0,-141315.0
2019/09/02 17:48:38,395084.0,1099757.0,362620.0,-141315.0
2019/09/02 18:48:38,395084.0,1099757.0,362620.0,-141315.0
2019/09/02 19:48:38,360000.0,1097255.0,331289.6,-136325.8
2019/09/02 20:48:38,384812.8,1050734.2,353848.8,-166194.6
2019/09/02 21:48:38,416889.6,1018993.44,382901.6,-190028.2
2019/09/02 22:48:38,416889.6,1018993.44,382901.6,-190028.2
2019/09/02 23:48:38,416889.6,1018993.44,382901.6,-190028.2
2019/09/03 00:48:38,416889.6,1018993.44,382901.6,-190028.2
2019/09/03 01:48:38,384812.8,1050734.2,353848.8,-166194.6
2019/09/03 02:48:38,282482.16,1112273.6,263478.28,-110308.57
2019/09/03 03:48:38,282482.16,1112273.6,263478.28,-110308.57
2019/09/03 04:48:38,282482.16,1112273.6,263478.28,-110308.57
2019/09/03 05:48:38,282482.16,1112273.6,263478.28,-110308.57
2019/09/03 06:48:38,282833.7,1121777.9,263848.6,-102889.055
2019/09/03 07:48:38,360928.0,1109609.0,332078.4,-130108.2
2019/09/03 08:48:38,360928.0,1109609.0,332078.4,-130108.2
2019/09/03 09:48:38,360928.0,1109609.0,332078.4,-130108.2
2019/09/03 10:48:38,376010.4,1105989.9,345562.4,-134679.0
2019/09/03 11:48:38,344451.94,1127005.8,318752.16,-113378.195
2019/09/03 12:48:38,376010.4,1105989.9,345562.4,-134679.0
2019/09/03 13:48:38,376010.4,1105989.9,345562.4,-134679.0
2019/09/03 14:48:38,376010.4,1105989.9,345562.4,-134679.0
2019/09/03 15:48:38,376010.4,1105989.9,345562.4,-134679.0
2019/09/03 16:48:38,376010.4,1105989.9,345562.4,-134679.0
2019/09/03 17:48:38,434873.06,1068170.5,395890.1,-167457.25
2019/09/03 18:48:38,436897.8,1064217.5,398074.53,-171509.3
2019/09/03 19:48:38,438922.56,1060264.5,400258.97,-175561.34
2019/09/03 20:48:38,440581.0,1056639.2,402085.56,-179002.89
2019/09/03 21:48:38,440813.94,1054288.5,402519.47,-180069.7
2019/09/03 22:48:38,396308.8,1035502.06,361835.44,-184958.48
2019/09/03 23:48:38,384296.9,1036662.06,351465.34,-182009.27
2019/09/04 00:48:38,372510.53,1038954.75,341217.62,-178137.38
2019/09/04 01:48:38,392051.5,1016491.5,355895.3,-204504.58
2019/09/04 02:48:38,372931.4,1029752.06,339050.2,-187719.64
2019/09/04 03:48:38,311446.7,1068513.1,286943.78,-143792.05
2019/09/04 04:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/04 05:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/04 06:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/04 07:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/04 08:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/04 09:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/04 10:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/04 11:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/04 12:48:38,311446.7,1068513.1,286943.78,-143792.05
2019/09/04 13:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/04 14:48:38,289236.5,1080965.8,267220.72,-124623.62
2019/09/04 15:48:38,289236.5,1080965.8,267220.72,-124623.62
2019/09/04 16:48:38,289236.5,1080965.8,267220.72,-124623.62
2019/09/04 17:48:38,289236.5,1080965.8,267220.72,-124623.62
2019/09/04 18:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/04 19:48:38,289236.5,1080965.8,267220.72,-124623.62
2019/09/04 20:48:38,289236.5,1080965.8,267220.72,-124623.62
2019/09/04 21:48:38,280931.12,1086399.6,259880.88,-113908.414
2019/09/04 22:48:38,280931.12,1086399.6,259880.88,-113908.414
2019/09/04 23:48:38,280931.12,1086399.6,259880.88,-113908.414
2019/09/05 00:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/05 01:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/05 02:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/05 03:48:38,289236.5,1080965.8,267220.72,-124623.62
2019/09/05 04:48:38,333978.47,1056831.0,304869.75,-147173.05
2019/09/05 05:48:38,343568.4,1050116.5,313180.9,-161942.78
2019/09/05 06:48:38,333978.47,1056831.0,304869.75,-147173.05
2019/09/05 07:48:38,343568.4,1050116.5,313180.9,-161942.78
2019/09/05 08:48:38,343568.4,1050116.5,313180.9,-161942.78
2019/09/05 09:48:38,343568.4,1050116.5,313180.9,-161942.78
2019/09/05 10:48:38,343568.4,1050116.5,313180.9,-161942.78
2019/09/05 11:48:38,343568.4,1050116.5,313180.9,-161942.78
2019/09/05 12:48:38,343568.4,1050116.5,313180.9,-161942.78
2019/09/05 13:48:38,343568.4,1050116.5,313180.9,-161942.78
2019/09/05 14:48:38,343568.4,1050116.5,313180.9,-161942.78
2019/09/05 15:48:38,333978.47,1056831.0,304869.75,-147173.05
2019/09/05 16:48:38,343568.4,1050116.5,313180.9,-161942.78
2019/09/05 17:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/05 18:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/05 19:48:38,311446.7,1068513.1,286943.78,-143792.05
2019/09/05 20:48:38,311446.7,1068513.1,286943.78,-143792.05
2019/09/05 21:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/05 22:48:38,343568.4,1050116.5,313180.9,-161942.78
2019/09/05 23:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/06 00:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/06 01:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/06 02:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/06 03:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/06 04:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/06 05:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/06 06:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/06 07:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/06 08:48:38,289236.5,1080965.8,267220.72,-124623.62
2019/09/06 09:48:38,316077.25,1069364.9,289355.53,-119602.89
2019/09/06 10:48:38,289976.25,1087918.1,266809.06,-78919.53
2019/09/06 11:48:38,289976.25,1087918.1,266809.06,-78919.53
2019/09/06 12:48:38,289976.25,1087918.1,266809.06,-78919.53
2019/09/06 13:48:38,289976.25,1087918.1,266809.06,-78919.53
2019/09/06 14:48:38,289976.25,1087918.1,266809.06,-78919.53
2019/09/06 15:48:38,289976.25,1087918.1,266809.06,-78919.53
2019/09/06 16:48:38,289976.25,1087918.1,266809.06,-78919.53
2019/09/06 17:48:38,289976.25,1087918.1,266809.06,-78919.53
2019/09/06 18:48:38,289976.25,1087918.1,266809.06,-78919.53
2019/09/06 19:48:38,289976.25,1087918.1,266809.06,-78919.53
2019/09/06 20:48:38,289976.25,1087918.1,266809.06,-78919.53
2019/09/06 21:48:38,289976.25,1087918.1,266809.06,-78919.53
2019/09/06 22:48:38,316077.25,1069364.9,289355.53,-119602.89
2019/09/06 23:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/07 00:48:38,336270.12,1055980.4,309045.78,-158131.11
2019/09/07 01:48:38,336270.12,1055980.4,309045.78,-158131.11
2019/09/07 02:48:38,336270.12,1055980.4,309045.78,-158131.11
2019/09/07 03:48:38,311446.7,1068513.1,286943.78,-143792.05
2019/09/07 04:48:38,353811.3,1043012.6,322205.1,-170934.7
2019/09/07 05:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/07 06:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/07 07:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/07 08:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/07 09:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/07 10:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/07 11:48:38,298148.44,1075227.1,275103.44,-136110.4
2019/09/07 12:48:38,370024.72,1076872.2,339811.5,-138247.78
2019/09/07 13:48:38,492305.6,1065152.6,449174.4,-158338.6
2019/09/07 14:48:38,478088.0,1070072.6,436472.0,-152211.8
2019/09/07 15:48:38,478088.0,1070072.6,436472.0,-152211.8
2019/09/07 16:48:38,478088.0,1070072.6,436472.0,-152211.8
2019/09/07 17:48:38,492305.6,1065152.6,449174.4,-158338.6
2019/09/07 18:48:38,448744.0,1080242.2,410264.0,-139656.6
2019/09/07 19:48:38,419400.0,1090411.9,384056.0,-127101.4
2019/09/07 20:48:38,419400.0,1090411.9,384056.0,-127101.4
2019/09/07 21:48:38,419400.0,1090411.9,384056.0,-127101.4
2019/09/07 22:48:38,419400.0,1090411.9,384056.0,-127101.4
2019/09/07 23:48:38,419400.0,1090411.9,384056.0,-127101.4
2019/09/08 00:48:38,419400.0,1090411.9,384056.0,-127101.4
2019/09/08 01:48:38,404324.8,1095543.5,370606.4,-119727.0
2019/09/08 02:48:38,419400.0,1090411.9,384056.0,-127101.4
2019/09/08 03:48:38,448744.0,1080242.2,410264.0,-139656.6
2019/09/08 04:48:38,492305.6,1065152.6,449174.4,-158338.6
2019/09/08 05:48:38,501209.6,1062176.6,457190.4,-162802.6
2019/09/08 06:48:38,501209.6,1062176.6,457190.4,-162802.6
2019/09/08 07:48:38,501209.6,1062176.6,457190.4,-162802.6
2019/09/08 08:48:38,501209.6,1062176.6,457190.4,-162802.6
2019/09/08 09:48:38,501209.6,1062176.6,457190.4,-162802.6
2019/09/08 10:48:38,501209.6,1062176.6,457190.4,-162802.6
2019/09/08 11:48:38,501209.6,1062176.6,457190.4,-162802.6
2019/09/08 12:48:38,501209.6,1062176.6,457190.4,-162802.6
2019/09/08 13:48:38,501209.6,1062176.6,457190.4,-162802.6
2019/09/08 14:48:38,501209.6,1062176.6,457190.4,-162802.6
2019/09/08 15:48:38,510113.6,1059200.6,465206.4,-167266.6
2019/09/08 16:48:38,393013.56,1066324.8,360385.7,-151463.58
2019/09/08 17:48:38,323858.4,1062246.8,297994.78,-150961.58
2019/09/08 18:48:38,336270.12,1055980.4,309045.78,-158131.11
2019/09/08 19:48:38,336270.12,1055980.4,309045.78,-158131.11
2019/09/08 20:48:38,336270.12,1055980.4,309045.78,-158131.11
2019/09/08 21:48:38,336270.12,1055980.4,309045.78,-158131.11
2019/09/08 22:48:38,336270.12,1055980.4,309045.78,-158131.11
2019/09/08 23:48:38,336270.12,1055980.4,309045.78,-158131.11
2019/09/09 00:48:38,336270.12,1055980.4,309045.78,-158131.11
2019/09/09 01:48:38,336270.12,1055980.4,309045.78,-158131.11
2019/09/09 02:48:38,336270.12,1055980.4,309045.78,-158131.11
2019/09/09 03:48:38,403771.16,1061587.2,370028.22,-157644.7
2019/09/09 04:48:38,381487.56,1071400.6,350054.38,-144840.94
2019/09/09 05:48:38,492305.6,1065152.6,449174.4,-158338.6
2019/09/09 06:48:38,492305.6,1065152.6,449174.4,-158338.6
2019/09/09 07:48:38,492305.6,1065152.6,449174.4,-158338.6
2019/09/09 08:48:38,492305.6,1065152.6,449174.4,-158338.6
2019/09/09 09:48:38,492305.6,1065152.6,449174.4,-158338.6
2019/09/09 10:48:38,492305.6,1065152.6,449174.4,-158338.6
2019/09/09 11:48:38,492305.6,1065152.6,449174.4,-158338.6
2019/09/09 12:48:38,492305.6,1065152.6,449174.4,-158338.6
2019/09/09 13:48:38,518424.0,1056423.0,472688.0,-171433.0
2019/09/09 14:48:38,533146.4,1051735.9,485988.0,-180583.4
2019/09/09 15:48:38,521039.2,1056249.5,475180.0,-178052.2
2019/09/09 16:48:38,508932.0,1060763.0,464372.0,-175521.0
2019/09/09 17:48:38,470880.8,1074948.6,430404.0,-167565.8
2019/09/09 18:48:38,470880.8,1074948.6,430404.0,-167565.8
2019/09/09 19:48:38,470880.8,1074948.6,430404.0,-167565.8
2019/09/09 20:48:38,470880.8,1074948.6,430404.0,-167565.8
2019/09/09 21:48:38,470880.8,1074948.6,430404.0,-167565.8
2019/09/09 22:48:38,470880.8,1074948.6,430404.0,-167565.8
2019/09/09 23:48:38,470880.8,1074948.6,430404.0,-167565.8
2019/09/10 00:48:38,470880.8,1074948.6,430404.0,-167565.8
2019/09/10 01:48:38,470880.8,1074948.6,430404.0,-167565.8
2019/09/10 02:48:38,470880.8,1074948.6,430404.0,-167565.8
2019/09/10 03:48:38,470880.8,1074948.6,430404.0,-167565.8
2019/09/10 04:48:38,496429.1,1089431.9,453768.34,-150970.08
2019/09/10 05:48:38,507546.8,1085299.2,463641.0,-152758.0
2019/09/10 06:48:38,445181.75,1121315.5,408313.06,-114246.24
2019/09/10 07:48:38,445181.75,1121315.5,408313.06,-114246.24
2019/09/10 08:48:38,339210.2,1166967.4,313944.72,-72195.61
2019/09/10 09:48:38,338453.2,1167844.0,313339.38,-73213.5
2019/09/10 10:48:38,336870.12,1167964.4,312025.44,-74582.91
2019/09/10 11:48:38,273339.8,1184102.6,255176.64,-59187.395
2019/09/10 12:48:38,273790.78,1181940.8,255646.22,-61734.586
2019/09/10 13:48:38,237743.05,1177967.1,222781.7,-64327.938
2019/09/10 14:48:38,237855.16,1175635.8,222851.9,-66751.586
2019/09/10 15:48:38,213793.62,1167460.9,200626.38,-74064.555
2019/09/10 16:48:38,214778.5,1165349.2,201475.42,-75943.48
2019/09/10 17:48:38,212606.56,1157576.4,199547.86,-82994.76
2019/09/10 18:48:38,216095.25,1157072.0,202672.16,-84298.96
2019/09/10 19:48:38,227169.64,1158263.2,213210.03,-88456.48
2019/09/10 20:48:38,224177.8,1158236.5,210309.06,-88603.195
2019/09/10 21:48:38,219007.0,1159990.0,205760.0,-89008.5
2019/09/10 22:48:38,206617.0,1160816.0,194112.0,-87629.5
2019/09/10 23:48:38,187155.88,1155170.6,176250.4,-92900.836
2019/09/11 00:48:38,174543.42,1156326.2,164386.97,-92145.75
2019/09/11 01:48:38,179669.38,1147735.8,168971.17,-103130.734
2019/09/11 02:48:38,171005.55,1150594.6,160737.84,-100800.195
2019/09/11 03:48:38,220065.17,1133045.5,205658.16,-119866.6
2019/09/11 04:48:38,307880.34,1104249.2,286302.53,-149496.52
2019/09/11 05:48:38,305354.47,1106274.0,283965.12,-148734.31
2019/09/11 06:48:38,413176.2,1068408.8,383281.9,-188454.4
2019/09/11 07:48:38,414148.22,1068070.6,384147.62,-189889.45
2019/09/11 08:48:38,544918.44,1030955.0,503377.2,-230190.14
2019/09/11 09:48:38,554651.4,1031222.8,511834.75,-231153.7
2019/09/11 10:48:38,634103.75,1020194.5,584089.8,-240966.16
2019/09/11 11:48:38,672476.75,1029744.94,619119.5,-231658.56
2019/09/11 12:48:38,662543.94,1041625.3,609749.1,-220742.48
2019/09/11 13:48:38,662543.94,1041625.3,609749.1,-220742.48
2019/09/11 14:48:38,662543.94,1041625.3,609749.1,-220742.48
2019/09/11 15:48:38,651398.4,1066354.2,600842.1,-202004.5
2019/09/11 16:48:38,637012.6,1076943.9,587601.9,-193366.62
2019/09/11 17:48:38,658753.9,1075870.4,607847.8,-195023.39
2019/09/11 18:48:38,700367.75,1063616.2,645203.1,-210984.94
2019/09/11 19:48:38,715257.06,1058642.4,657755.75,-217902.44
2019/09/11 20:48:38,783650.5,1037213.44,718238.25,-244712.83
2019/09/11 21:48:38,783650.5,1037213.44,718238.25,-244712.83
2019/09/11 22:48:38,799667.56,1031230.5,731895.9,-252625.4
2019/09/11 23:48:38,865516.5,1013636.4,790645.4,-272815.25
2019/09/12 00:48:38,924230.6,1002504.8,843483.44,-284294.53
2019/09/12 01:48:38,924744.94,1002486.75,843856.7,-282481.3
2019/09/12 02:48:38,942226.06,1010131.1,860492.7,-273651.44
2019/09/12 03:48:38,921255.5,1015658.6,841895.4,-265289.12
2019/09/12 04:48:38,906739.0,1031852.3,829924.9,-259233.61
2019/09/12 05:48:38,906739.0,1031852.3,829924.9,-259233.61
2019/09/12 06:48:38,883759.1,1042960.44,810399.94,-251515.31
2019/09/12 07:48:38,911581.4,1032450.3,836419.2,-262929.34
2019/09/12 08:48:38,908498.4,1025929.8,833849.94,-269130.9
2019/09/12 09:48:38,1012433.25,992081.0,928199.7,-303408.25
2019/09/12 10:48:38,1033260.8,980426.25,946972.56,-314447.44
2019/09/12 11:48:38,1131872.2,947400.9,1036679.1,-350003.12
2019/09/12 12:48:38,1131872.2,947400.9,1036679.1,-350003.12
2019/09/12 13:48:38,1170028.6,935205.06,1071853.6,-364472.34
2019/09/12 14:48:38,1172991.6,933492.7,1074378.1,-365703.47
2019/09/12 15:48:38,1185052.4,932280.06,1086063.4,-367287.66
2019/09/12 16:48:38,1185052.4,932280.06,1086063.4,-367287.66
2019/09/12 17:48:38,1201006.0,933545.9,1101218.9,-366497.1
2019/09/12 18:48:38,1201135.4,935048.5,1101202.9,-364547.44
2019/09/12 19:48:38,1221854.0,935529.2,1120817.4,-365206.78
2019/09/12 20:48:38,1220530.5,937225.5,1119526.9,-362596.47
2019/09/12 21:48:38,1239996.9,939181.25,1138019.6,-363766.84
2019/09/12 22:48:38,1271856.0,936111.75,1167785.9,-369093.72
2019/09/12 23:48:38,1271856.0,936111.75,1167785.9,-369093.72
2019/09/13 00:48:38,1312512.0,928487.06,1205824.0,-362553.0
2019/09/13 01:48:38,1312512.0,928487.06,1205824.0,-362553.0
2019/09/13 02:48:38,1288595.8,943592.7,1194298.9,-389215.53
2019/09/13 03:48:38,1290008.1,937034.0,1178613.1,-386916.34
2019/09/13 04:48:38,1115726.0,984672.06,1005957.2,-322824.25
2019/09/13 05:48:38,1115726.0,984672.06,1005957.2,-322824.25
2019/09/13 06:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 07:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 08:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 09:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 10:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 11:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 12:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 13:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 14:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 15:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 16:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 17:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 18:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 19:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 20:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 21:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 22:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/13 23:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 00:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 01:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 02:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 03:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 04:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 05:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 06:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 07:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 08:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 09:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 10:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 11:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 12:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 13:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 14:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 15:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 16:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 17:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 18:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 19:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 20:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 21:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 22:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/14 23:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 00:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 01:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 02:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 03:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 04:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 05:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 06:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 07:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 08:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 09:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 10:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 11:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 12:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 13:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 14:48:38,1574144.0,1508647.0,1325248.0,-123833.0
2019/09/15 15:48:38,23360.0,1398285.6,18880.0,-152016.0
2019/09/15 16:48:38,23360.0,1398285.6,18880.0,-152016.0
2019/09/15 17:48:38,23360.0,1398285.6,18880.0,-152016.0
2019/09/15 18:48:38,23360.0,1398285.6,18880.0,-152016.0
2019/09/15 19:48:38,23360.0,1398285.6,18880.0,-152016.0
2019/09/15 20:48:38,23360.0,1398285.6,18880.0,-152016.0
2019/09/15 21:48:38,0.0,1352519.0,3.5999996e-12,-139006.06
2019/09/15 22:48:38,0.0,1352519.0,3.5999996e-12,-139006.06
2019/09/15 23:48:38,0.0,1352519.0,3.5999996e-12,-139006.06
2019/09/16 00:48:38,0.0,1352519.0,3.5999996e-12,-139006.06
2019/09/16 01:48:38,0.0,1352519.0,3.5999996e-12,-139006.06
2019/09/16 02:48:38,0.0,1352519.0,3.5999996e-12,-139006.06
2019/09/16 03:48:38,52800.0,1461553.1,42496.0,-45712.0
2019/09/16 04:48:38,52800.0,1461553.1,42496.0,-45712.0
2019/09/16 05:48:38,52800.0,1461553.1,42496.0,-45712.0
2019/09/16 06:48:38,52800.0,1461553.1,42496.0,-45712.0
2019/09/16 07:48:38,52800.0,1461553.1,42496.0,-45712.0
2019/09/16 08:48:38,52800.0,1461553.1,42496.0,-45712.0
2019/09/16 09:48:38,2776576.0,1535695.4,2287872.0,-188509.0
2019/09/16 10:48:38,2776576.0,1535695.4,2287872.0,-188509.0
2019/09/16 11:48:38,2776576.0,1535695.4,2287872.0,-188509.0
2019/09/16 12:48:38,2776576.0,1535695.4,2287872.0,-188509.0
2019/09/16 13:48:38,2776576.0,1535695.4,2287872.0,-188509.0
2019/09/16 14:48:38,2776576.0,1535695.4,2287872.0,-188509.0
2019/09/16 15:48:38,15616.0,1459521.1,12480.0,-94626.0
2019/09/16 16:48:38,15616.0,1459521.1,12480.0,-94626.0
2019/09/16 17:48:38,15616.0,1459521.1,12480.0,-94626.0
2019/09/16 18:48:38,15616.0,1459521.1,12480.0,-94626.0
2019/09/16 19:48:38,15616.0,1459521.1,12480.0,-94626.0
2019/09/16 20:48:38,15616.0,1459521.1,12480.0,-94626.0
2019/09/16 21:48:38,0.0,1377099.1,3.5999996e-12,-114616.0
2019/09/16 22:48:38,0.0,1377099.1,3.5999996e-12,-114616.0
2019/09/16 23:48:38,0.0,1377099.1,3.5999996e-12,-114616.0
2019/09/17 00:48:38,0.0,1377099.1,3.5999996e-12,-114616.0
2019/09/17 01:48:38,0.0,1377099.1,3.5999996e-12,-114616.0
2019/09/17 02:48:38,0.0,1377099.1,3.5999996e-12,-114616.0
2019/09/17 03:48:38,73088.0,1409644.2,59520.0,-75077.0
2019/09/17 04:48:38,73088.0,1409644.2,59520.0,-75077.0
2019/09/17 05:48:38,73088.0,1409644.2,59520.0,-75077.0
2019/09/17 06:48:38,73088.0,1409644.2,59520.0,-75077.0
2019/09/17 07:48:38,73088.0,1409644.2,59520.0,-75077.0
2019/09/17 08:48:38,73088.0,1409644.2,59520.0,-75077.0
2019/09/17 09:48:38,3177216.0,1454577.5,2634496.0,-290656.0
2019/09/17 10:48:38,3177216.0,1454577.5,2634496.0,-290656.0
2019/09/17 11:48:38,3177216.0,1454577.5,2634496.0,-290656.0
2019/09/17 12:48:38,3177216.0,1454577.5,2634496.0,-290656.0
2019/09/17 13:48:38,3177216.0,1454577.5,2634496.0,-290656.0
2019/09/17 14:48:38,3177216.0,1454577.5,2634496.0,-290656.0
2019/09/17 15:48:38,17152.0,1438202.0,13952.0,-123330.0
2019/09/17 16:48:38,17152.0,1438202.0,13952.0,-123330.0
2019/09/17 17:48:38,17152.0,1438202.0,13952.0,-123330.0
2019/09/17 18:48:38,17152.0,1438202.0,13952.0,-123330.0
2019/09/17 19:48:38,17152.0,1438202.0,13952.0,-123330.0
2019/09/17 20:48:38,17152.0,1438202.0,13952.0,-123330.0
2019/09/17 21:48:38,0.0,1437443.0,3.5999996e-12,-57261.0
2019/09/17 22:48:38,0.0,1437443.0,3.5999996e-12,-57261.0
2019/09/17 23:48:38,0.0,1437443.0,3.5999996e-12,-57261.0
2019/09/18 00:48:38,0.0,1437443.0,3.5999996e-12,-57261.0
2019/09/18 01:48:38,0.0,1437443.0,3.5999996e-12,-57261.0
2019/09/18 02:48:38,0.0,1437443.0,3.5999996e-12,-57261.0
2019/09/18 03:48:38,49664.0,1436090.0,40448.0,-61578.0
