datetime,t2m,u10m,v10m,sp
2019/12/14 06:48:38,252.43924,-2.0404775,-0.09389214,101593.28
2019/12/14 07:48:38,252.2742,-2.1969492,0.7032577,101651.45
2019/12/14 08:48:38,251.98878,-1.9943801,1.3599712,101694.98
2019/12/14 09:48:38,251.65807,-1.590382,1.7286196,101717.28
2019/12/14 10:48:38,251.21921,-1.2451802,1.9852154,101762.95
2019/12/14 11:48:38,250.79036,-0.8757934,2.1477282,101789.55
2019/12/14 12:48:38,250.37784,-0.5227522,1.7786564,101822.07
2019/12/14 13:48:38,250.28127,-0.55709845,1.2718402,101850.73
2019/12/14 14:48:38,249.932,-1.0747005,1.2588171,101911.11
2019/12/14 15:48:38,249.70982,-1.4500774,1.8204197,101952.25
2019/12/14 16:48:38,249.44754,-1.0958498,2.176436,102009.7
2019/12/14 17:48:38,249.11009,-0.68458396,2.1603842,102048.27
2019/12/14 18:48:38,248.88756,-0.5270715,2.066485,102146.945
2019/12/14 19:48:38,248.65149,-0.5006191,2.0918977,102183.27
2019/12/14 20:48:38,248.63593,-0.24725775,2.0288835,102239.7
2019/12/14 21:48:38,248.5237,-0.13264123,2.0031233,102261.086
2019/12/14 22:48:38,248.41621,-0.16198394,1.9624239,102312.22
2019/12/14 23:48:38,248.26129,-0.17217539,1.85104,102318.65
2019/12/15 00:48:38,248.08052,-0.1412269,1.5891178,102347.32
2019/12/15 01:48:38,247.86563,-0.23964705,1.3656963,102371.74
2019/12/15 02:48:38,247.8265,-0.36377594,1.0968107,102399.83
2019/12/15 03:48:38,247.93626,-0.6305207,0.5287063,102437.28
2019/12/15 04:48:38,247.57785,-1.1264564,0.0057403785,102456.25
2019/12/15 05:48:38,247.47733,-1.6003636,-0.27114505,102483.58
2019/12/15 06:48:38,246.86087,-1.9935122,-0.5397323,102545.336
2019/12/15 07:48:38,246.76735,-1.9073875,-0.417974,102555.875
2019/12/15 08:48:38,246.73956,-1.8021066,-0.38317624,102581.66
2019/12/15 09:48:38,246.76625,-1.604381,-0.50066,102594.01
2019/12/15 10:48:38,246.60245,-1.4759638,-0.90897644,102607.74
2019/12/15 11:48:38,246.79831,-1.2735707,-1.5453583,102578.54
2019/12/15 12:48:38,247.11784,-1.3815434,-2.074501,102572.14
2019/12/15 13:48:38,247.28276,-1.562681,-2.4696722,102566.37
2019/12/15 14:48:38,247.47345,-1.6488354,-2.728802,102585.43
2019/12/15 15:48:38,247.83562,-1.5540116,-2.9179718,102570.27
2019/12/15 16:48:38,248.22162,-1.4933784,-3.1911697,102541.59
2019/12/15 17:48:38,248.69388,-1.4183908,-3.5898323,102511.07
2019/12/15 18:48:38,249.7772,-1.4330583,-4.1655974,102461.195
2019/12/15 19:48:38,249.93176,-1.1673125,-4.311739,102461.25
2019/12/15 20:48:38,250.07722,-1.11507,-4.692313,102439.14
2019/12/15 21:48:38,250.1679,-1.3967713,-5.3036857,102423.06
2019/12/15 22:48:38,250.25743,-1.8811117,-5.8044086,102392.555
2019/12/15 23:48:38,250.27086,-2.233128,-6.0912924,102330.2
2019/12/16 00:48:38,250.23445,-2.6704302,-6.2614756,102282.46
2019/12/16 01:48:38,250.21269,-3.1091816,-6.2573876,102207.3
2019/12/16 02:48:38,250.25105,-3.4869955,-6.1805797,102183.03
2019/12/16 03:48:38,250.17651,-3.7727244,-6.2442613,102126.68
2019/12/16 04:48:38,250.26656,-3.9445817,-6.550745,102081.69
2019/12/16 05:48:38,250.48737,-4.339528,-6.675527,102034.79
2019/12/16 06:48:38,251.55516,-4.9941196,-6.732383,101998.695
2019/12/16 07:48:38,252.00897,-5.6938953,-6.7718716,101949.5
2019/12/16 08:48:38,252.39015,-6.3670974,-6.505622,101922.98
2019/12/16 09:48:38,252.73201,-6.998334,-6.0032654,101905.44
2019/12/16 10:48:38,253.05586,-7.4373674,-5.567517,101891.836
2019/12/16 11:48:38,253.31387,-7.7314095,-5.1593843,101843.42
2019/12/16 12:48:38,253.4366,-7.9186788,-4.7369275,101814.234
2019/12/16 13:48:38,253.50714,-8.029202,-4.1549087,101775.15
2019/12/16 14:48:38,253.4095,-7.931189,-3.6196332,101778.3
2019/12/16 15:48:38,253.3064,-7.7823124,-3.20419,101776.305
2019/12/16 16:48:38,253.2845,-7.6376433,-2.7990716,101779.45
2019/12/16 17:48:38,253.4,-7.5226474,-2.3976684,101783.13
2019/12/16 18:48:38,253.26813,-7.1135116,-2.1868565,101818.016
2019/12/16 19:48:38,253.08803,-7.07011,-1.921884,101841.69
2019/12/16 20:48:38,253.02673,-7.015966,-1.5235951,101871.766
2019/12/16 21:48:38,253.10326,-6.914197,-1.1976758,101881.69
2019/12/16 22:48:38,253.2497,-6.7839174,-0.97826964,101881.89
2019/12/16 23:48:38,253.24088,-6.538321,-1.16278,101896.78
2019/12/17 00:48:38,253.17982,-6.467562,-1.2276294,101893.336
2019/12/17 01:48:38,253.05556,-6.544901,-1.1117218,101922.31
2019/12/17 02:48:38,252.90263,-6.596301,-1.0014664,101925.85
2019/12/17 03:48:38,253.0811,-6.9416227,-0.63614285,101910.14
2019/12/17 04:48:38,253.1167,-7.0705166,-0.1303809,101902.66
2019/12/17 05:48:38,252.9022,-7.0376887,0.27059516,101928.13
2019/12/17 06:48:38,253.61797,-7.0641503,0.69287705,102034.91
2019/12/17 07:48:38,253.23093,-6.878863,1.2911161,102045.555
2019/12/17 08:48:38,253.0391,-6.6174536,1.806092,102105.21
2019/12/17 09:48:38,252.84799,-6.42726,1.92083,102129.77
2019/12/17 10:48:38,252.69489,-6.3253946,1.6982851,102163.18
2019/12/17 11:48:38,252.41771,-6.3392596,1.4905452,102150.09
2019/12/17 12:48:38,252.1782,-6.422432,1.4591455,102164.12
2019/12/17 13:48:38,251.80891,-6.4297247,1.6003354,102180.72
2019/12/17 14:48:38,251.43358,-6.3112373,1.9251375,102222.76
2019/12/17 15:48:38,251.2602,-6.015772,2.3572233,102226.81
2019/12/17 16:48:38,251.10196,-5.505254,2.665022,102263.7
2019/12/17 17:48:38,250.95596,-5.1232715,2.8492253,102279.27
2019/12/17 18:48:38,251.85307,-5.0140204,2.2905514,102351.766
2019/12/17 19:48:38,251.88876,-5.03969,2.4289477,102347.266
2019/12/17 20:48:38,251.80772,-4.8648324,2.5683036,102404.72
2019/12/17 21:48:38,251.80577,-4.6912003,2.7433043,102413.5
2019/12/17 22:48:38,251.81947,-4.3810787,2.8703616,102453.57
2019/12/17 23:48:38,251.82228,-4.0777464,2.9646492,102478.47
2019/12/18 00:48:38,251.79982,-3.7821462,2.934204,102501.87
2019/12/18 01:48:38,251.80722,-3.5839534,2.795671,102532.25
2019/12/18 02:48:38,251.70937,-3.383905,2.607449,102567.4
2019/12/18 03:48:38,251.78058,-3.2750428,2.5262635,102579.836
2019/12/18 04:48:38,251.70818,-3.1435635,2.5528355,102602.94
2019/12/18 05:48:38,251.65166,-2.900529,2.546084,102642.78
2019/12/18 06:48:38,252.64133,-3.2657976,1.6841315,102680.6
2019/12/18 07:48:38,252.63057,-3.2787616,1.7008554,102687.586
2019/12/18 08:48:38,252.76802,-3.1209888,1.596582,102759.27
2019/12/18 09:48:38,252.79608,-2.8900478,1.4008301,102763.305
2019/12/18 10:48:38,252.86119,-2.696537,1.0410975,102800.02
2019/12/18 11:48:38,252.88731,-2.6253881,0.52731514,102807.24
2019/12/18 12:48:38,253.06113,-2.697992,-0.016205983,102800.445
2019/12/18 13:48:38,253.08151,-2.7766411,-0.33327216,102820.414
2019/12/18 14:48:38,253.15723,-2.7023256,-0.5204941,102817.03
2019/12/18 15:48:38,253.2421,-2.6579053,-0.7894502,102833.22
2019/12/18 16:48:38,253.17267,-2.6300519,-1.2644271,102840.33
2019/12/18 17:48:38,253.05135,-2.599461,-1.7612364,102845.04
2019/12/18 18:48:38,251.9781,-3.3663783,-1.7736659,102840.16
2019/12/18 19:48:38,251.37376,-3.5034664,-1.9102875,102856.305
2019/12/18 20:48:38,250.8962,-3.7076678,-1.7771028,102867.81
2019/12/18 21:48:38,250.45898,-3.914831,-1.4598724,102886.05
2019/12/18 22:48:38,250.2181,-3.867402,-0.9271438,102869.85
2019/12/18 23:48:38,250.31012,-3.6321096,-0.3729937,102873.41
2019/12/19 00:48:38,250.69626,-3.5202627,0.052306768,102852.016
2019/12/19 01:48:38,251.02435,-3.234312,0.23095371,102881.73
2019/12/19 02:48:38,251.24307,-2.9467118,0.25381887,102876.41
2019/12/19 03:48:38,251.22557,-2.7537863,-0.0099079115,102877.086
2019/12/19 04:48:38,251.26572,-3.0072858,-0.25159377,102873.38
2019/12/19 05:48:38,251.28987,-3.3587031,-0.30634734,102884.05
2019/12/19 06:48:38,250.91821,-3.2090673,-0.06378677,102949.73
2019/12/19 07:48:38,250.66873,-3.0229883,0.23824471,102962.19
2019/12/19 08:48:38,250.44507,-2.6724515,0.4062357,102969.96
2019/12/19 09:48:38,250.35117,-2.2350035,0.40172276,102969.24
2019/12/19 10:48:38,250.17944,-1.9144707,0.27503306,102974.56
2019/12/19 11:48:38,250.00581,-1.762,-0.034596715,102962.39
2019/12/19 12:48:38,249.91858,-1.705357,-0.31130067,102958.445
2019/12/19 13:48:38,249.79698,-1.6806778,-0.7451951,102962.586
2019/12/19 14:48:38,249.71475,-1.8275839,-1.1031337,102973.41
2019/12/19 15:48:38,249.69023,-1.9818083,-1.1308202,102956.07
2019/12/19 16:48:38,249.63918,-2.0153723,-1.0020723,102940.03
2019/12/19 17:48:38,249.63377,-1.9928313,-0.87500787,102921.29
2019/12/19 18:48:38,249.96913,-1.1092706,-1.5088079,102978.85
2019/12/19 19:48:38,250.13647,-1.1543939,-1.3029081,102978.27
2019/12/19 20:48:38,250.19899,-1.1101046,-1.005495,103004.29
2019/12/19 21:48:38,250.09807,-1.1609702,-0.80238324,102993.99
2019/12/19 22:48:38,250.00478,-1.149571,-0.6014726,103022.555
2019/12/19 23:48:38,249.69812,-1.094864,-0.34684515,102978.13
2019/12/20 00:48:38,249.66222,-0.68147165,-0.31842813,102966.875
2019/12/20 01:48:38,249.66302,-0.15971754,-0.4915701,102936.17
2019/12/20 02:48:38,249.52489,0.21675567,-0.8435173,102924.33
2019/12/20 03:48:38,249.39146,0.20546447,-1.2110173,102905.02
2019/12/20 04:48:38,249.37657,0.10220348,-1.3862623,102920.82
2019/12/20 05:48:38,249.39613,-0.089456044,-1.3527046,102924.55
2019/12/20 06:48:38,248.60861,-0.43829197,-1.2284482,102957.62
2019/12/20 07:48:38,248.58409,-0.5611528,-1.1500108,102956.19
2019/12/20 08:48:38,248.58257,-0.48166427,-0.9496238,102977.44
2019/12/20 09:48:38,248.51765,-0.41690373,-0.83998024,102957.164
2019/12/20 10:48:38,248.35942,-0.4316899,-0.692459,102965.62
2019/12/20 11:48:38,248.44624,-0.38267115,-0.60596746,102934.22
2019/12/20 12:48:38,248.16061,-0.26989976,-0.64715564,102928.92
2019/12/20 13:48:38,248.18895,0.031309057,-0.6225578,102899.664
2019/12/20 14:48:38,248.21465,0.244588,-0.7164881,102905.03
2019/12/20 15:48:38,248.20488,0.26641217,-0.79656845,102904.09
2019/12/20 16:48:38,248.32275,0.14605057,-0.90032035,102896.586
2019/12/20 17:48:38,248.39014,-0.02487584,-1.0439624,102878.93
2019/12/20 18:48:38,248.39127,-0.3416538,-1.1056622,102898.47
2019/12/20 19:48:38,248.38483,-0.3698651,-0.9311635,102910.13
2019/12/20 20:48:38,248.35814,-0.24788514,-0.90706414,102915.97
2019/12/20 21:48:38,248.43565,-0.3427315,-0.9655436,102891.34
2019/12/20 22:48:38,248.46796,-0.6004199,-0.85137194,102918.4
2019/12/20 23:48:38,248.48605,-0.756444,-0.5040174,102892.02
2019/12/21 00:48:38,248.50066,-0.6948179,-0.21546233,102897.266
2019/12/21 01:48:38,248.49919,-0.31109914,-0.12862389,102881.87
2019/12/21 02:48:38,248.56483,0.13641754,-0.2502679,102869.38
2019/12/21 03:48:38,248.66739,0.508916,-0.52002424,102841.18
2019/12/21 04:48:38,248.83542,0.42540562,-0.8451999,102818.42
2019/12/21 05:48:38,248.99837,0.23522185,-1.0369757,102840.0
2019/12/21 06:48:38,250.12717,1.4426359,-0.7662236,102858.43
2019/12/21 07:48:38,250.4259,1.0181482,-0.8393163,102881.04
2019/12/21 08:48:38,250.63371,0.72861356,-0.6346695,102875.3
2019/12/21 09:48:38,250.77869,0.6664511,-0.19864427,102879.96
2019/12/21 10:48:38,250.81949,0.5966579,0.14916278,102885.0
2019/12/21 11:48:38,250.89091,0.60361236,0.29563317,102894.24
2019/12/21 12:48:38,250.92995,0.7406275,0.49161637,102877.91
2019/12/21 13:48:38,250.96997,0.98745924,0.55229735,102856.96
2019/12/21 14:48:38,251.01915,1.1772763,0.5270674,102848.016
2019/12/21 15:48:38,251.05638,1.4451816,0.4482183,102842.03
2019/12/21 16:48:38,251.0662,1.7192948,0.4328719,102831.234
2019/12/21 17:48:38,251.08589,1.9768385,0.37790588,102826.23
2019/12/21 18:48:38,251.15501,2.3956587,0.29976866,102802.53
2019/12/21 19:48:38,251.1672,2.5536206,0.4521266,102790.4
2019/12/21 20:48:38,251.21107,2.6583726,0.46990767,102770.2
2019/12/21 21:48:38,251.2358,2.5414631,0.40665978,102757.78
2019/12/21 22:48:38,251.28868,2.3907044,0.22717473,102750.586
2019/12/21 23:48:38,251.18051,2.269397,0.0630963,102750.74
2019/12/22 00:48:38,251.09436,2.0449922,-0.053973902,102733.83
2019/12/22 01:48:38,250.92441,2.0014699,0.07083951,102731.34
2019/12/22 02:48:38,250.65373,2.1668096,0.23626556,102724.66
2019/12/22 03:48:38,250.35779,2.533031,0.11743422,102704.74
2019/12/22 04:48:38,250.02391,2.8119488,-0.05198086,102694.195
2019/12/22 05:48:38,249.79167,3.0494766,-0.4238066,102690.44
2019/12/22 06:48:38,249.3467,3.0014632,-1.3310311,102720.27
2019/12/22 07:48:38,249.24774,3.0268998,-1.2379858,102734.38
2019/12/22 08:48:38,249.08438,3.1285315,-1.0037779,102719.17
2019/12/22 09:48:38,248.99141,3.334613,-0.8589341,102726.875
2019/12/22 10:48:38,248.92993,3.514491,-0.87497467,102721.16
2019/12/22 11:48:38,248.96057,3.5635483,-0.9327387,102699.65
2019/12/22 12:48:38,248.96176,3.5899308,-0.9560974,102678.07
2019/12/22 13:48:38,248.97153,3.6712654,-0.96389014,102686.23
2019/12/22 14:48:38,248.95857,3.7778535,-0.93012154,102684.54
2019/12/22 15:48:38,248.94588,3.8710551,-0.88817096,102694.15
2019/12/22 16:48:38,249.0091,3.9426103,-0.93596804,102673.61
2019/12/22 17:48:38,249.20314,3.961685,-1.109754,102650.65
2019/12/22 18:48:38,249.74219,3.981664,-1.3067923,102646.27
2019/12/22 19:48:38,250.08107,4.0175023,-1.4225876,102665.15
2019/12/22 20:48:38,250.30788,4.0150704,-1.4616253,102661.04
2019/12/22 21:48:38,250.39505,4.0045896,-1.4330714,102628.93
2019/12/22 22:48:38,250.4272,3.8928168,-1.4077517,102647.055
2019/12/22 23:48:38,250.32544,3.8304937,-1.2884474,102636.21
2019/12/23 00:48:38,250.32469,3.7456045,-1.1624762,102643.086
2019/12/23 01:48:38,250.38829,3.7420695,-0.9689837,102627.914
2019/12/23 02:48:38,250.54755,3.8198485,-0.8693501,102635.51
2019/12/23 03:48:38,250.56693,3.9609816,-0.8009542,102623.195
2019/12/23 04:48:38,250.42305,4.076112,-0.7915136,102620.22
2019/12/23 05:48:38,250.12375,4.1669326,-0.84052056,102625.44
2019/12/23 06:48:38,249.828,4.1099777,-1.400799,102694.7
2019/12/23 07:48:38,249.64062,4.20306,-1.1317837,102694.71
2019/12/23 08:48:38,249.43741,4.2645392,-1.028109,102701.445
2019/12/23 09:48:38,249.33179,4.3579974,-1.0620906,102682.266
2019/12/23 10:48:38,249.17976,4.419073,-1.0873746,102685.89
2019/12/23 11:48:38,249.02078,4.4627657,-1.0363218,102674.484
2019/12/23 12:48:38,248.8707,4.526084,-0.95172143,102668.59
2019/12/23 13:48:38,248.72375,4.4691133,-0.82556826,102664.94
2019/12/23 14:48:38,248.54807,4.4598837,-0.71606356,102677.9
2019/12/23 15:48:38,248.40253,4.4472384,-0.7417874,102672.11
2019/12/23 16:48:38,248.28494,4.47265,-0.93642086,102661.94
2019/12/23 17:48:38,248.18523,4.367696,-1.2642132,102663.484
2019/12/23 18:48:38,248.2067,4.739674,-1.5184488,102686.41
2019/12/23 19:48:38,248.28645,4.6510744,-1.555961,102724.42
2019/12/23 20:48:38,248.36896,4.671316,-1.3869296,102716.305
2019/12/23 21:48:38,248.31204,4.664433,-1.0399749,102722.34
2019/12/23 22:48:38,248.25905,4.7481427,-0.60969913,102704.21
2019/12/23 23:48:38,248.1548,4.9003024,-0.2640213,102687.08
2019/12/24 00:48:38,248.09312,5.154977,-0.17257412,102664.16
2019/12/24 01:48:38,248.06854,5.319524,-0.27288726,102664.44
2019/12/24 02:48:38,248.06248,5.3777847,-0.36952555,102656.54
2019/12/24 03:48:38,248.05968,5.428931,-0.4060707,102660.04
2019/12/24 04:48:38,248.06877,5.508149,-0.3812434,102660.31
2019/12/24 05:48:38,248.08542,5.6215944,-0.2970808,102651.33
2019/12/24 06:48:38,247.98744,5.557853,0.45118612,102679.19
2019/12/24 07:48:38,248.07675,5.8745236,0.3105558,102701.16
2019/12/24 08:48:38,248.22807,6.059905,0.10999781,102683.39
2019/12/24 09:48:38,248.3719,5.9997196,-0.0034075289,102703.86
2019/12/24 10:48:38,248.51764,5.8682766,-0.03758429,102693.28
2019/12/24 11:48:38,248.62386,5.7699547,0.05230037,102699.02
2019/12/24 12:48:38,248.66302,5.7169123,0.13431397,102667.836
2019/12/24 13:48:38,248.6478,5.6279454,0.3011302,102665.78
2019/12/24 14:48:38,248.60774,5.6151915,0.48580778,102655.38
2019/12/24 15:48:38,248.56107,5.6727486,0.67632717,102663.32
2019/12/24 16:48:38,248.53145,5.828031,0.7187886,102649.0
2019/12/24 17:48:38,248.52316,5.9688134,0.68704045,102647.266
2019/12/24 18:48:38,249.25179,6.624195,0.30208957,102655.29
2019/12/24 19:48:38,249.21796,6.607573,0.51776695,102676.04
2019/12/24 20:48:38,249.1165,6.64113,0.6533787,102694.734
2019/12/24 21:48:38,249.03821,6.5402465,0.59270686,102711.5
2019/12/24 22:48:38,248.95216,6.3729367,0.70672953,102722.75
2019/12/24 23:48:38,248.93602,6.33834,0.8793098,102720.164
2019/12/25 00:48:38,248.93452,6.279627,1.0711331,102722.14
2019/12/25 01:48:38,248.9011,6.232777,1.069017,102737.77
2019/12/25 02:48:38,248.84843,6.129643,1.0585679,102755.02
2019/12/25 03:48:38,248.77847,6.120807,1.1191506,102778.58
2019/12/25 04:48:38,248.67528,6.1186347,1.2571039,102800.0
2019/12/25 05:48:38,248.6021,6.005865,1.2003205,102798.695
2019/12/25 06:48:38,249.05916,5.6676874,0.89491856,102765.26
2019/12/25 07:48:38,249.24875,5.606399,1.229696,102788.22
2019/12/25 08:48:38,249.57774,5.658957,1.4633931,102835.06
2019/12/25 09:48:38,249.91118,5.6505647,1.4170182,102847.71
2019/12/25 10:48:38,250.2557,5.5002728,1.4739695,102879.33
2019/12/25 11:48:38,250.37483,5.280261,1.690928,102876.91
2019/12/25 12:48:38,250.4562,4.9778795,1.8944072,102851.37
2019/12/25 13:48:38,250.49734,4.595746,2.0973606,102837.74
2019/12/25 14:48:38,250.59117,4.250925,2.1501598,102841.164
2019/12/25 15:48:38,250.48318,3.9227085,2.171614,102842.88
2019/12/25 16:48:38,250.351,3.68945,2.5185502,102820.94
2019/12/25 17:48:38,250.2099,3.5038335,2.9180639,102811.586
2019/12/25 18:48:38,250.08574,3.4120467,3.1773086,102780.04
2019/12/25 19:48:38,249.90367,3.1516697,3.074455,102780.42
2019/12/25 20:48:38,249.8463,2.8438,3.2261114,102772.94
2019/12/25 21:48:38,249.57869,2.8199515,3.4911077,102772.82
2019/12/25 22:48:38,249.2253,2.986823,3.7159293,102760.91
2019/12/25 23:48:38,248.76904,3.1696758,3.8930264,102761.82
2019/12/26 00:48:38,248.2975,3.2179341,4.1044106,102727.484
2019/12/26 01:48:38,247.91678,3.1952758,4.416713,102731.51
2019/12/26 02:48:38,247.67514,3.2209284,4.8609867,102721.766
2019/12/26 03:48:38,247.56494,3.4469302,5.0466337,102698.95
2019/12/26 04:48:38,247.55556,3.806224,4.91095,102674.445
2019/12/26 05:48:38,247.54158,4.165319,4.525102,102679.32
2019/12/26 06:48:38,247.44894,4.1666503,3.7204823,102696.234
2019/12/26 07:48:38,247.31366,3.8529928,3.4819148,102679.89
2019/12/26 08:48:38,247.01848,3.4453125,3.4815004,102703.51
2019/12/26 09:48:38,246.78925,3.2445357,3.7135828,102680.414
2019/12/26 10:48:38,246.67351,3.0552304,4.03148,102680.97
2019/12/26 11:48:38,246.59448,2.9729717,4.166502,102651.37
2019/12/26 12:48:38,246.588,2.9645605,4.0067644,102640.6
2019/12/26 13:48:38,246.58665,3.0470176,3.6703632,102603.13
2019/12/26 14:48:38,246.56638,3.0309567,3.2676647,102616.69
2019/12/26 15:48:38,246.44275,2.8533406,2.952501,102587.234
2019/12/26 16:48:38,246.53654,2.740287,2.7135906,102577.625
2019/12/26 17:48:38,246.62033,2.5471241,2.4622753,102564.32
2019/12/26 18:48:38,247.79047,0.8635566,3.1927392,102478.984
2019/12/26 19:48:38,247.8052,0.8614187,3.2550344,102456.6
2019/12/26 20:48:38,247.70743,1.0349782,3.2191775,102423.305
2019/12/26 21:48:38,247.64563,1.2349895,2.9772663,102408.68
2019/12/26 22:48:38,247.5089,1.3000284,2.6858995,102387.22
2019/12/26 23:48:38,247.3572,1.1866325,2.5594032,102369.766
2019/12/27 00:48:38,247.11363,1.0513977,2.791769,102342.734
2019/12/27 01:48:38,246.7536,1.1167036,2.8247905,102319.45
2019/12/27 02:48:38,246.56262,1.2693902,2.3740327,102289.914
2019/12/27 03:48:38,246.38832,1.2281083,1.6431168,102240.25
2019/12/27 04:48:38,246.35054,0.9209507,1.165815,102226.734
2019/12/27 05:48:38,246.25507,0.49035373,1.089585,102206.54
2019/12/27 06:48:38,246.73901,1.330054,0.5955194,102244.96
2019/12/27 07:48:38,246.48796,1.0948159,1.1567392,102227.85
2019/12/27 08:48:38,246.292,1.0924132,1.4498569,102201.125
2019/12/27 09:48:38,246.07257,1.1927593,1.5735455,102203.52
2019/12/27 10:48:38,246.06876,1.3643867,1.5215533,102190.79
2019/12/27 11:48:38,245.98708,1.5303986,1.351801,102184.555
2019/12/27 12:48:38,245.91034,1.5653286,0.97838306,102168.45
2019/12/27 13:48:38,245.93358,1.3556693,0.6186486,102142.836
2019/12/27 14:48:38,246.00282,1.1392428,0.3560936,102112.28
2019/12/27 15:48:38,245.95992,0.8312138,0.31765726,102075.62
2019/12/27 16:48:38,245.83894,0.45884302,0.5808696,102047.03
2019/12/27 17:48:38,245.85458,0.16691044,0.94952595,102023.91
2019/12/27 18:48:38,245.23573,0.20897101,0.71806407,101975.5
2019/12/27 19:48:38,245.23227,0.32212642,0.92274916,101938.25
2019/12/27 20:48:38,245.13042,0.46508,0.99005497,101935.99
2019/12/27 21:48:38,244.99101,0.5840878,1.0242811,101913.85
2019/12/27 22:48:38,244.88329,0.6183325,0.9628065,101903.695
2019/12/27 23:48:38,244.77994,0.76358587,0.7445394,101856.41
2019/12/28 00:48:38,244.7756,0.7912011,0.15115707,101827.02
2019/12/28 01:48:38,244.81302,0.39815432,-0.39848104,101796.766
2019/12/28 02:48:38,244.8719,0.06932387,-0.5589002,101742.02
2019/12/28 03:48:38,244.84106,-0.10592736,-0.44488478,101696.58
2019/12/28 04:48:38,244.81023,-0.3397008,-0.37243518,101651.24
2019/12/28 05:48:38,244.69179,-0.5526835,-0.24598685,101613.6
2019/12/28 06:48:38,244.62274,0.13262992,-0.79260963,101575.62
2019/12/28 07:48:38,244.42126,-0.17127234,-0.8827612,101546.75
2019/12/28 08:48:38,244.42308,-0.37099192,-1.0186523,101519.95
2019/12/28 09:48:38,244.44348,-0.29253235,-1.2199349,101497.984
2019/12/28 10:48:38,244.48434,-0.3574124,-1.391751,101472.69
2019/12/28 11:48:38,244.50879,-0.37547228,-1.3974533,101419.664
2019/12/28 12:48:38,244.48749,-0.2713902,-1.4108498,101361.15
2019/12/28 13:48:38,244.54141,-0.10388696,-1.5350754,101293.72
2019/12/28 14:48:38,244.56488,0.12751338,-1.750296,101249.25
2019/12/28 15:48:38,244.64389,0.26954025,-1.8621185,101192.64
2019/12/28 16:48:38,244.6695,0.48809782,-1.8896017,101142.164
2019/12/28 17:48:38,244.70479,0.71252316,-1.908869,101088.4
2019/12/28 18:48:38,244.59143,1.3363122,-1.5987616,101071.13
2019/12/28 19:48:38,244.48297,1.5868486,-1.8622551,101047.01
2019/12/28 20:48:38,244.36418,1.6323186,-2.0827122,101021.37
2019/12/28 21:48:38,244.37929,1.6030115,-2.0857317,100991.414
2019/12/28 22:48:38,244.47128,1.7172596,-1.9302089,100962.234
2019/12/28 23:48:38,244.60208,2.000463,-1.6178726,100924.914
2019/12/29 00:48:38,244.67801,2.315883,-1.2912046,100903.836
2019/12/29 01:48:38,244.76132,2.6656685,-1.121487,100860.32
2019/12/29 02:48:38,244.72342,3.0364704,-1.129342,100850.055
2019/12/29 03:48:38,244.87752,3.2844918,-0.9458081,100804.32
2019/12/29 04:48:38,245.11345,3.6054466,-0.9510903,100775.56
2019/12/29 05:48:38,245.29019,3.8756742,-1.0022091,100756.01
2019/12/29 06:48:38,245.10623,4.3293467,-1.5055549,100709.875
2019/12/29 07:48:38,245.28406,4.676953,-1.4889493,100672.51
2019/12/29 08:48:38,245.46346,4.777439,-1.704825,100691.87
2019/12/29 09:48:38,245.60797,4.7804775,-1.6834745,100659.87
2019/12/29 10:48:38,245.71013,4.6518784,-1.5145079,100646.62
2019/12/29 11:48:38,245.7971,4.7237735,-1.2580833,100624.28
2019/12/29 12:48:38,245.91336,5.0418224,-1.1187204,100593.836
2019/12/29 13:48:38,245.94539,5.198072,-0.95250946,100556.34
2019/12/29 14:48:38,246.0452,5.506836,-0.98582256,100530.44
2019/12/29 15:48:38,246.07402,5.7075806,-1.1368039,100476.914
2019/12/29 16:48:38,246.10187,5.844484,-1.3150389,100463.15
2019/12/29 17:48:38,246.16127,5.9161644,-1.4097681,100436.09
2019/12/29 18:48:38,246.14096,4.6010056,-1.949921,100483.164
2019/12/29 19:48:38,246.30495,4.925722,-1.6506195,100459.67
2019/12/29 20:48:38,246.33556,5.2951474,-1.551317,100460.81
2019/12/29 21:48:38,246.33322,5.5101504,-1.3863717,100429.95
2019/12/29 22:48:38,246.35016,5.7021623,-1.431037,100425.766
2019/12/29 23:48:38,246.48788,5.8710184,-1.6779222,100416.26
2019/12/30 00:48:38,246.59848,5.7781506,-1.6615034,100379.15
2019/12/30 01:48:38,246.68187,5.57724,-1.4630481,100364.695
2019/12/30 02:48:38,246.7369,5.446447,-1.3671134,100360.98
2019/12/30 03:48:38,246.65321,5.2982755,-1.0351768,100351.516
2019/12/30 04:48:38,246.59239,5.498254,-0.6320228,100330.5
2019/12/30 05:48:38,246.4997,5.9231577,-0.32895562,100316.26
2019/12/30 06:48:38,246.6425,6.6745963,-0.83681154,100299.95
2019/12/30 07:48:38,246.53448,6.72814,-0.83784723,100290.95
2019/12/30 08:48:38,246.50964,6.620743,-0.63162065,100294.305
2019/12/30 09:48:38,246.44814,6.6101537,-0.3747862,100269.836
2019/12/30 10:48:38,246.32764,6.526493,-0.055091944,100259.31
2019/12/30 11:48:38,246.23112,6.510269,0.13468382,100245.055
2019/12/30 12:48:38,246.06157,6.46775,0.272129,100200.5
2019/12/30 13:48:38,245.75975,6.5893173,0.3546759,100187.79
