datetime,t2m,u10m,v10m,sp,ssrd,strd,ssru,stru,ci,sstk,istl1,tcc,skt
2019/09/01 19:48:38,273.65277000000003,-2.6509080000000003,-7.5800089999999996,101115.04,234816.0,1146407.0,219712.0,6471.0,0.18261701,272.44485,272.412 ,1.0,272.43427
2019/09/01 20:48:38,273.89203,-2.3287365,-7.412437,101071.945,214562.66,1162159.6,200808.88,-7762.6025,0.02835571,271.94037000000003, 271.5935 ,1.0,271.93127000000004
2019/09/01 21:48:38,273.59628,-2.8595808,-8.064114,101122.945,234816.0,1146407.0,219712.0,6471.0,0.19325209,272.31167999999997, 272.17813 ,1.0,272.27862999999996
2019/09/01 22:48:38,273.63397000000003,-3.0486846,-7.9981789999999995,101115.39,234816.0,1146407.0,219712.0,6471.0,0.20388715,272.1785, 272.13406 ,1.0,272.16562000000005
2019/09/01 23:48:38,273.65152,-3.0542426,-8.029987,101097.28,234816.0,1146407.0,219712.0,6471.0,0.1439118,272.09116, 271.8836 ,1.0,272.07947
2019/09/02 00:48:38,273.6358,-3.4594383,-8.230715,101079.18,234816.0,1146407.0,219712.0,6471.0,0.10925391,272.0823, 271.7472 ,1.0,272.06497
2019/09/02 01:48:38,273.5895,-3.60915,-8.222526,101036.93,234816.0,1146407.0,219712.0,6471.0,0.0130564915,272.0749, 271.49292 ,1.0,272.07083
2019/09/02 02:48:38,272.95425,-4.307222,-8.53861,101062.77,259406.8,1143053.8,242961.48,-26614.797000000002,0.14244126,272.22232, 271.7528 ,1.0,272.17606
2019/09/02 03:48:38,272.9022,-4.367498,-8.474412,101048.81,259406.8,1143053.8,242961.48,-26614.797000000002,0.0984779,272.27402, 271.6216 ,1.0,272.2236
2019/09/02 04:48:38,272.86838,-4.538973,-8.582691,101065.45,259406.8,1143053.8,242961.48,-26614.797000000002,0.0984779,272.27402, 271.58246 ,1.0,272.20883
2019/09/02 05:48:38,272.8465,-4.6601300000000005,-8.933027000000001,101048.9,259406.8,1143053.8,242961.48,-26614.797000000002,0.0984779,272.27402, 271.5443 ,1.0,272.1954
2019/09/02 06:48:38,273.44995,-5.863961,-8.744792,101008.66,259406.8,1143053.8,242961.48,-26614.797000000002,0.040425897,272.51453, 271.52917 ,0.99986064,272.47565
2019/09/02 07:48:38,273.55893,-5.875604,-8.670011500000001,100981.445,259406.8,1143053.8,242961.48,-26614.797000000002,0.0,273.0615, 271.45984 ,1.0,273.04143999999997
2019/09/02 08:48:38,273.97927999999996,-6.395991,-8.642134,100962.68,261903.89,1141472.6,245104.53,-33655.79,0.0,274.5187, 271.45978 ,1.0,274.4951
2019/09/02 09:48:38,276.2001,-7.8873487,-7.6191573,100802.7,304452.8,1127151.9,281794.4,-49903.0,0.0,276.3927, 271.46008 ,1.0,276.36942
2019/09/02 10:48:38,276.94626,-8.485434,-7.2762628,100769.125,370035.2,1106528.6,340121.6,-96121.0,0.0,277.70648, 271.45996 ,1.0,277.666
2019/09/02 11:48:38,277.3438,-8.2606125,-7.362253999999999,100717.086,434072.0,1085327.0,397160.0,-133379.0,0.0,278.74298, 271.46002 ,0.8553088,278.67297
2019/09/02 12:48:38,277.56335,-7.8067636,-6.768082000000001,100657.34,501209.6,1062176.6,457190.4,-162802.6,0.0,279.44037000000003, 271.45978 ,0.47699090000000005,279.34628
2019/09/02 13:48:38,277.6809,-6.970432000000001,-5.9642725,100691.92,535044.8,1050867.9,487651.2,-179765.8,0.0,279.3601, 271.4599 ,0.7419593000000001,279.24542
2019/09/02 14:48:38,277.8498,-5.483896700000001,-5.267998,100688.625,496824.8,1065276.6,453564.0,-172989.8,0.0,279.4221, 271.46 ,0.97927374,279.29544
2019/09/02 15:48:38,278.1326,-3.2221683999999997,-3.6077385000000004,100543.57,414157.6,1093524.2,379677.6,-147951.0,0.0,279.51575, 271.4599 ,0.9610632,279.34967
2019/09/02 16:48:38,278.2819,-2.45738,-2.5860347999999997,100510.625,395084.0,1099757.0,362620.0,-141315.0,0.0,279.5332, 271.46002 ,1.0,279.32324
2019/09/02 17:48:38,278.39124,-2.0995072999999995,-2.1256728,100495.19,395084.0,1099757.0,362620.0,-141315.0,0.0,279.5332, 271.45984 ,0.9994649999999999,279.31366
2019/09/02 18:48:38,278.98233,-1.9582668999999997,-0.91344154,100509.9,395084.0,1099757.0,362620.0,-141315.0,0.0,279.5332, 271.45993 ,1.0,279.36404
2019/09/02 19:48:38,279.03958,-0.4335753,-0.39044863,100645.89,360000.0,1097255.0,331289.6,-136325.8,0.0,279.42383, 271.4602 ,1.0,279.20932
2019/09/02 20:48:38,278.738,-0.1488724,-0.13776939,100530.664,384812.8,1050734.2,353848.8,-166194.6,0.0,278.73203, 271.45978 ,1.0,278.5432
2019/09/02 21:48:38,278.1196,-0.5736474,0.36984897,99912.76,416889.6,1018993.44,382901.6,-190028.2,0.0,278.08603, 271.45978 ,1.0,277.90573
2019/09/02 22:48:38,278.0588,-0.4051618,0.027845116,99888.77,416889.6,1018993.44,382901.6,-190028.2,0.0,278.08603, 271.46005 ,1.0,277.9054
2019/09/02 23:48:38,278.08524,-0.20722798,-0.8276958000000001,99884.125,416889.6,1018993.44,382901.6,-190028.2,0.0,278.08603, 271.45993 ,1.0,277.9355
2019/09/03 00:48:38,278.0763,-0.36652485,-1.6316924,99829.55,416889.6,1018993.44,382901.6,-190028.2,0.0,278.08603, 271.4602 ,1.0,277.97778
2019/09/03 01:48:38,278.64468,-0.2810607,-2.1702435,100424.41,384812.8,1050734.2,353848.8,-166194.6,0.0,278.73203, 271.4601 ,0.9917969000000001,278.6383
2019/09/03 02:48:38,278.58197,-3.0702336,-0.7493626999999999,100289.945,282482.16,1112273.6,263478.28,-110308.57,0.0,278.89243, 271.46014 ,0.99628603,278.80212
2019/09/03 03:48:38,278.44622999999996,-3.6509440000000004,0.006186998000000001,100290.93,282482.16,1112273.6,263478.28,-110308.57,0.0,278.89243, 271.45987 ,0.9975253000000001,278.80304
2019/09/03 04:48:38,278.21597,-4.0484147,0.39474878,100282.64,282482.16,1112273.6,263478.28,-110308.57,0.0,278.89243, 271.4599 ,0.9974526,278.8024
2019/09/03 05:48:38,278.04837000000003,-4.046991,0.6294637,100273.52,282482.16,1112273.6,263478.28,-110308.57,0.0,278.89243, 271.46008 ,0.99876076,278.79575
2019/09/03 06:48:38,278.2387,-3.5586160000000002,1.1110625,100194.74,282833.7,1121777.9,263848.6,-102889.055,0.0,279.04727, 271.4602 ,1.0,278.95453
2019/09/03 07:48:38,278.75836,-2.378443,-0.45055097,100338.03,360928.0,1109609.0,332078.4,-130108.2,0.0,279.85602, 271.45993 ,0.98824334,279.74084
2019/09/03 08:48:38,278.71967,-1.7404485,-0.5002300999999999,100302.984,360928.0,1109609.0,332078.4,-130108.2,0.0,279.85602, 271.46014 ,0.9995235,279.7442
2019/09/03 09:48:38,278.65277000000003,-1.2878158000000002,-1.2120608,100269.26,360928.0,1109609.0,332078.4,-130108.2,0.0,279.85602, 271.4602 ,0.9995299999999999,279.73618
2019/09/03 10:48:38,278.54004,-1.4780246000000001,-2.0567534,100249.19,376010.4,1105989.9,345562.4,-134679.0,0.0,279.85446, 271.45996 ,1.0,279.735
2019/09/03 11:48:38,278.4222,-1.8033912,-1.1600278999999998,100253.086,344451.94,1127005.8,318752.16,-113378.195,0.0,279.70016, 271.45993 ,1.0,279.55453
2019/09/03 12:48:38,278.12244,-1.5819136,-4.2075343,100147.78,376010.4,1105989.9,345562.4,-134679.0,0.0,279.85446, 271.45987 ,1.0,279.7501
2019/09/03 13:48:38,277.82785,-1.9341723999999998,-5.1874456,100106.68,376010.4,1105989.9,345562.4,-134679.0,0.0,279.85446, 271.46048 ,1.0,279.74917999999997
2019/09/03 14:48:38,277.48502,-2.5569593999999998,-6.0805254,100032.125,376010.4,1105989.9,345562.4,-134679.0,0.0,279.85446, 271.45987 ,1.0,279.74084
2019/09/03 15:48:38,277.15198,-3.41656,-7.0896907,99936.42,376010.4,1105989.9,345562.4,-134679.0,0.0,279.85446, 271.4602 ,1.0,279.7445
2019/09/03 16:48:38,276.848,-4.8852925,-8.100287,99898.61,376010.4,1105989.9,345562.4,-134679.0,0.0,279.85446, 271.46014 ,1.0,279.74115
2019/09/03 17:48:38,275.6487,-9.099064,-10.324779,100026.77,434873.06,1068170.5,395890.1,-167457.25,0.0,279.18807999999996, 271.45996 ,1.0,279.08282
2019/09/03 18:48:38,275.40704,-8.875150999999999,-11.767796,99897.82,436897.8,1064217.5,398074.53,-171509.3,0.0,279.23787999999996, 271.46014 ,1.0,279.12807999999995
2019/09/03 19:48:38,275.23444,-9.141325,-12.350682,99895.81,438922.56,1060264.5,400258.97,-175561.34,0.0,279.28772000000004, 271.4604 ,1.0,279.17303
2019/09/03 20:48:38,275.04675,-8.720834,-12.420761,99859.4,440581.0,1056639.2,402085.56,-179002.89,0.0,279.3213, 271.45984 ,1.0,279.20047
2019/09/03 21:48:38,274.7912,-7.9197936,-12.599581,99902.5,440813.94,1054288.5,402519.47,-180069.7,0.0,279.30032, 271.46036 ,1.0,279.17395
2019/09/03 22:48:38,273.89276,-6.691411500000001,-12.441634,100044.18,396308.8,1035502.06,361835.44,-184958.48,0.0,278.24197000000004, 271.45996 ,1.0,278.11862
2019/09/03 23:48:38,273.74255,-5.810161,-12.740027,100080.32,384296.9,1036662.06,351465.34,-182009.27,0.0,278.1463, 271.46008 ,1.0,278.02083999999996
2019/09/04 00:48:38,273.57986,-4.908454,-12.961135,100062.07,372510.53,1038954.75,341217.62,-178137.38,0.0,278.02982000000003, 271.4601 ,1.0,277.90326
2019/09/04 01:48:38,272.7846,-3.5501611000000004,-12.659582,100139.05,392051.5,1016491.5,355895.3,-204504.58,0.0,277.4145, 271.46017 ,1.0,277.2876
2019/09/04 02:48:38,272.6937,-2.8990647999999997,-12.294805,100122.086,372931.4,1029752.06,339050.2,-187719.64,0.0,276.9871, 271.46024 ,1.0,276.8668
2019/09/04 03:48:38,273.11258,-2.4159273999999997,-12.199941,100066.52,311446.7,1068513.1,286943.78,-143792.05,0.0,277.10345, 271.46014 ,1.0,276.98852999999997
2019/09/04 04:48:38,273.19424,-2.1690327999999996,-12.039986,100075.695,298148.44,1075227.1,275103.44,-136110.4,0.0,276.91156, 271.45996 ,1.0,276.8026
2019/09/04 05:48:38,273.36032,-1.9321641,-11.979867,100092.05,298148.44,1075227.1,275103.44,-136110.4,0.0,276.91156, 271.4599 ,1.0,276.80426
2019/09/04 06:48:38,273.83117999999996,-1.5863288999999998,-11.921783999999999,100133.195,298148.44,1075227.1,275103.44,-136110.4,0.0,277.42758, 271.45978 ,1.0,277.3215
2019/09/04 07:48:38,274.04437,-1.3046371,-11.459692,100167.41,298148.44,1075227.1,275103.44,-136110.4,0.0,277.42758, 271.45993 ,1.0,277.32544
2019/09/04 08:48:38,274.06583,-0.856922,-11.236941,100188.01,298148.44,1075227.1,275103.44,-136110.4,0.0,277.42758, 271.45984 ,1.0,277.32648
2019/09/04 09:48:38,273.73444,-0.119105004,-10.849657,100222.45,298148.44,1075227.1,275103.44,-136110.4,0.0,277.42758, 271.45996 ,1.0,277.31754
2019/09/04 10:48:38,273.22567999999995,0.40775493,-10.543406,100240.6,298148.44,1075227.1,275103.44,-136110.4,0.0,277.42758, 271.45984 ,1.0,277.30627000000004
2019/09/04 11:48:38,272.76172,0.50683075,-10.205424,100282.2,298148.44,1075227.1,275103.44,-136110.4,0.0,277.42758, 271.4599 ,1.0,277.29514
2019/09/04 12:48:38,272.65128,0.22917281,-9.874122999999999,100304.3,311446.7,1068513.1,286943.78,-143792.05,0.0,277.52542, 271.4599 ,1.0,277.3864
2019/09/04 13:48:38,272.46927,0.20232229999999998,-9.474186999999999,100318.89,298148.44,1075227.1,275103.44,-136110.4,0.0,277.42758, 271.46024 ,1.0,277.28533999999996
2019/09/04 14:48:38,272.34662000000003,0.23994593,-9.066842999999999,100364.664,289236.5,1080965.8,267220.72,-124623.62,0.0,277.26492, 271.45978 ,1.0,277.12253
2019/09/04 15:48:38,272.23868,0.4228098,-8.531738,100366.05,289236.5,1080965.8,267220.72,-124623.62,0.0,277.26492, 271.4599 ,1.0,277.11676
2019/09/04 16:48:38,272.17557,0.7205307,-8.174102,100411.74,289236.5,1080965.8,267220.72,-124623.62,0.0,277.26492, 271.4602 ,1.0,277.11322
2019/09/04 17:48:38,272.13065,1.1017221000000001,-7.907812599999999,100430.3,289236.5,1080965.8,267220.72,-124623.62,0.0,277.26492, 271.46008 ,1.0,277.10787999999997
2019/09/04 18:48:38,272.57302999999996,1.1012691000000001,-7.654892,100388.7,298148.44,1075227.1,275103.44,-136110.4,0.0,277.42758, 271.46014 ,1.0,277.2782
2019/09/04 19:48:38,272.60303,1.4559561,-7.7948127000000005,100438.1,289236.5,1080965.8,267220.72,-124623.62,0.0,277.26492, 271.46024 ,1.0,277.12097
2019/09/04 20:48:38,272.72497999999996,1.6279162,-7.730181,100451.414,289236.5,1080965.8,267220.72,-124623.62,0.0,277.26492, 271.46014 ,1.0,277.12045
2019/09/04 21:48:38,273.02554,1.6362053,-7.6820602,100511.516,280931.12,1086399.6,259880.88,-113908.414,0.0,277.1001, 271.45996 ,1.0,276.966
2019/09/04 22:48:38,273.20966,1.3217283000000002,-7.644109200000001,100506.77,280931.12,1086399.6,259880.88,-113908.414,0.0,277.1001, 271.46008 ,1.0,276.96932999999996
2019/09/04 23:48:38,273.3248,0.8976912,-7.5292377,100543.086,280931.12,1086399.6,259880.88,-113908.414,0.0,277.1001, 271.45984 ,1.0,276.9668
2019/09/05 00:48:38,273.45578,0.51568675,-7.272323599999999,100506.945,298148.44,1075227.1,275103.44,-136110.4,0.0,277.42758, 271.4601 ,1.0,277.28607
2019/09/05 01:48:38,273.60986,0.34457195,-6.3991294000000005,100508.47,298148.44,1075227.1,275103.44,-136110.4,0.0,277.42758, 271.45984 ,1.0,277.2742
2019/09/05 02:48:38,273.68707,0.7429190999999999,-5.416476,100522.75,298148.44,1075227.1,275103.44,-136110.4,0.0,277.42758, 271.45996 ,1.0,277.27047999999996
2019/09/05 03:48:38,273.65677,1.6029934,-3.9752321000000004,100549.836,289236.5,1080965.8,267220.72,-124623.62,0.0,277.26492, 271.46014 ,1.0,277.10233
2019/09/05 04:48:38,273.49805,3.7620603999999997,-1.8818291,100551.38,333978.47,1056831.0,304869.75,-147173.05,0.0,277.09454, 271.46002 ,1.0,276.932
2019/09/05 05:48:38,273.7528,4.8763084,-1.1140860000000001,100528.98,343568.4,1050116.5,313180.9,-161942.78,0.0,277.24915, 271.46014 ,1.0,277.09305
2019/09/05 06:48:38,274.0911,7.2383112999999994,-1.2486851,100499.195,333978.47,1056831.0,304869.75,-147173.05,0.0,277.25107, 271.46008 ,1.0,277.13858
2019/09/05 07:48:38,274.21477999999996,7.595333999999999,-1.1240146999999998,100486.4,343568.4,1050116.5,313180.9,-161942.78,0.0,277.58612, 271.45984 ,1.0,277.47458
2019/09/05 08:48:38,274.16983,7.711828999999999,-0.7704179,100462.42,343568.4,1050116.5,313180.9,-161942.78,0.0,277.58612, 271.46014 ,1.0,277.47562
2019/09/05 09:48:38,274.11566,7.873408,-0.24516809,100456.75,343568.4,1050116.5,313180.9,-161942.78,0.0,277.58612, 271.46002 ,1.0,277.47095
2019/09/05 10:48:38,274.1023,8.154442999999999,0.07003078,100438.87,343568.4,1050116.5,313180.9,-161942.78,0.0,277.58612, 271.45984 ,1.0,277.46866
2019/09/05 11:48:38,274.06607,8.154035,0.2534364,100430.66,343568.4,1050116.5,313180.9,-161942.78,0.0,277.58612, 271.45987 ,1.0,277.4704
2019/09/05 12:48:38,274.001,7.9088473,0.15676013,100408.086,343568.4,1050116.5,313180.9,-161942.78,0.0,277.58612, 271.46002 ,1.0,277.46567000000005
2019/09/05 13:48:38,273.9974,7.812717,-0.050081242000000005,100436.11,343568.4,1050116.5,313180.9,-161942.78,0.0,277.58612, 271.46002 ,1.0,277.46198
2019/09/05 14:48:38,273.90945,7.6112943,-0.36587715,100421.305,343568.4,1050116.5,313180.9,-161942.78,0.0,277.58612, 271.46014 ,1.0,277.46222
2019/09/05 15:48:38,273.73467999999997,7.4762974,-0.76145625,100404.695,333978.47,1056831.0,304869.75,-147173.05,0.0,277.25107, 271.45984 ,1.0,277.1271
2019/09/05 16:48:38,273.75354,6.995559,-1.7179636999999999,100446.93,343568.4,1050116.5,313180.9,-161942.78,0.0,277.58612, 271.45978 ,1.0,277.45392000000004
2019/09/05 17:48:38,274.0466,6.6124149999999995,-2.0292914,100447.34,298148.44,1075227.1,275103.44,-136110.4,0.0,277.2802, 271.45993 ,1.0,277.1606
2019/09/05 18:48:38,274.21906,6.207169,-1.6073838,100429.96,298148.44,1075227.1,275103.44,-136110.4,0.0,277.2802, 271.45984 ,1.0,277.15502999999995
2019/09/05 19:48:38,274.1727,5.7682366,-2.565065,100440.01,311446.7,1068513.1,286943.78,-143792.05,0.0,277.43377999999996, 271.4598 ,1.0,277.30422999999996
2019/09/05 20:48:38,274.04132000000004,4.847725,-3.6256826,100464.1,311446.7,1068513.1,286943.78,-143792.05,0.0,277.43377999999996, 271.45984 ,1.0,277.30435
2019/09/05 21:48:38,273.87692000000004,3.3598857000000004,-4.7284017,100495.016,298148.44,1075227.1,275103.44,-136110.4,0.0,277.2802, 271.4602 ,1.0,277.14896
2019/09/05 22:48:38,273.0287,2.1594648,-6.981629400000001,100536.516,343568.4,1050116.5,313180.9,-161942.78,0.0,277.58612, 271.45993 ,0.99277073,277.42484
2019/09/05 23:48:38,273.28278,1.4236066,-7.233034599999999,100573.93,298148.44,1075227.1,275103.44,-136110.4,0.0,277.2802, 271.46008 ,1.0,277.13702
2019/09/06 00:48:38,272.47665,1.511906,-8.0970335,100613.586,298148.44,1075227.1,275103.44,-136110.4,0.0,277.2802, 271.46002 ,1.0,277.12555
2019/09/06 01:48:38,271.8346,1.6506609,-8.233638000000001,100634.41,298148.44,1075227.1,275103.44,-136110.4,0.0,277.2802, 271.46008 ,0.9912135,277.0991
2019/09/06 02:48:38,271.72412,1.5307263,-8.377618,100682.31,298148.44,1075227.1,275103.44,-136110.4,0.0,277.2802, 271.45993 ,0.90008837,277.0873
2019/09/06 03:48:38,271.85577,1.1199404,-8.574086999999999,100679.43,298148.44,1075227.1,275103.44,-136110.4,0.0,277.2802, 271.4599 ,0.8414596999999999,277.072
2019/09/06 04:48:38,271.95312,0.70453435,-8.545086999999999,100704.53,298148.44,1075227.1,275103.44,-136110.4,0.0,277.2802, 271.46014 ,0.71613985,277.05896
2019/09/06 05:48:38,271.92084,0.6012289000000001,-7.941095,100740.07,298148.44,1075227.1,275103.44,-136110.4,0.0,277.2802, 271.45996 ,0.9325848,277.06406
2019/09/06 06:48:38,272.46,1.53748,-5.1610116999999995,100705.32,298148.44,1075227.1,275103.44,-136110.4,0.0,277.10187, 271.46005 ,0.7666115,276.84564
2019/09/06 07:48:38,272.64743,3.3811998,-3.9210152999999996,100709.99,298148.44,1075227.1,275103.44,-136110.4,0.0,277.10187, 271.46024 ,0.90895915,276.85605
2019/09/06 08:48:38,272.84702000000004,5.820932,-3.1959124,100732.914,289236.5,1080965.8,267220.72,-124623.62,0.0,276.9394, 271.46 ,0.70507,276.72952000000004
2019/09/06 09:48:38,272.47700000000003,8.351816,-2.8534155,100698.65,316077.25,1069364.9,289355.53,-119602.89,0.0,275.94946, 271.4599 ,0.450007,275.79257
2019/09/06 10:48:38,272.27194,8.121634,-2.4375324000000003,100714.45,289976.25,1087918.1,266809.06,-78919.53,0.0,275.35486000000003, 271.4598 ,0.20088038,275.20477
2019/09/06 11:48:38,272.29953,7.988194999999999,-2.4019432000000003,100711.91,289976.25,1087918.1,266809.06,-78919.53,0.0,275.35486000000003, 271.4602 ,0.18143392,275.20395
2019/09/06 12:48:38,272.32925,7.755225,-2.70801,100702.27,289976.25,1087918.1,266809.06,-78919.53,0.0,275.35486000000003, 271.45984 ,0.42427546,275.2025
2019/09/06 13:48:38,272.3868,7.3556027,-3.1634972,100689.7,289976.25,1087918.1,266809.06,-78919.53,0.0,275.35486000000003, 271.46 ,0.5028484999999999,275.20364
2019/09/06 14:48:38,272.4168,6.7585864,-3.4001203,100684.36,289976.25,1087918.1,266809.06,-78919.53,0.0,275.35486000000003, 271.45984 ,0.72499555,275.19385
2019/09/06 15:48:38,272.49515,6.318949,-3.2902336,100696.695,289976.25,1087918.1,266809.06,-78919.53,0.0,275.35486000000003, 271.46024 ,0.7441925,275.1863
2019/09/06 16:48:38,272.56296000000003,6.186685,-2.9680939,100716.484,289976.25,1087918.1,266809.06,-78919.53,0.0,275.35486000000003, 271.45993 ,0.7743705,275.17602999999997
2019/09/06 17:48:38,272.58746,6.237956,-2.6302626,100703.766,289976.25,1087918.1,266809.06,-78919.53,0.0,275.35486000000003, 271.45996 ,0.8099039000000001,275.18436
2019/09/06 18:48:38,272.94977,6.359022,-1.7498845,100734.164,289976.25,1087918.1,266809.06,-78919.53,0.0,275.35486000000003, 271.46014 ,0.4552603,275.16943
2019/09/06 19:48:38,272.9088,6.4932723,-1.9928538,100698.6,289976.25,1087918.1,266809.06,-78919.53,0.0,275.35486000000003, 271.4602 ,0.7618069000000001,275.16656
2019/09/06 20:48:38,272.90515,6.285762,-2.3567584,100742.73,289976.25,1087918.1,266809.06,-78919.53,0.0,275.35486000000003, 271.45996 ,0.8565978999999999,275.18273999999997
2019/09/06 21:48:38,272.80078,5.9629793,-2.5296564,100735.52,289976.25,1087918.1,266809.06,-78919.53,0.0,275.35486000000003, 271.46008 ,0.96495306,275.17365
2019/09/06 22:48:38,272.96637000000004,5.885147,-2.9971943,100735.45,316077.25,1069364.9,289355.53,-119602.89,0.0,275.94946, 271.4602 ,0.9663976000000001,275.7749
2019/09/06 23:48:38,273.6775,5.7438817,-3.0999715,100739.35,298148.44,1075227.1,275103.44,-136110.4,0.0,277.10187, 271.46 ,0.7978623,276.8992
2019/09/07 00:48:38,273.85895,5.904199,-3.2430084,100766.12,336270.12,1055980.4,309045.78,-158131.11,0.0,277.65594, 271.45993 ,0.57935756,277.43866
2019/09/07 01:48:38,273.83456,5.7405194999999996,-2.7321174,100741.9,336270.12,1055980.4,309045.78,-158131.11,0.0,277.65594, 271.4602 ,0.5348448,277.42307
2019/09/07 02:48:38,273.83493,5.7883224,-2.0041075,100758.25,336270.12,1055980.4,309045.78,-158131.11,0.0,277.65594, 271.46002 ,0.47431824,277.42386
2019/09/07 03:48:38,273.88912999999997,6.1203856,-0.7910374,100748.75,311446.7,1068513.1,286943.78,-143792.05,0.0,277.28656, 271.46017 ,0.8364978000000001,277.06354
2019/09/07 04:48:38,273.58862,6.788696300000001,0.5702304,100743.234,353811.3,1043012.6,322205.1,-170934.7,0.0,276.67166000000003, 271.46014 ,0.9591638000000001,276.48913999999996
2019/09/07 05:48:38,273.54523,7.136770200000001,0.75022364,100771.82,298148.44,1075227.1,275103.44,-136110.4,0.0,277.10187, 271.45987 ,0.9244066999999999,276.94417999999996
2019/09/07 06:48:38,273.4119,6.8955584000000005,1.1090868,100686.266,298148.44,1075227.1,275103.44,-136110.4,0.0,277.19107, 271.4602 ,0.9573328000000001,277.04614
2019/09/07 07:48:38,273.30062999999996,7.062939999999999,1.5707038999999998,100700.87,298148.44,1075227.1,275103.44,-136110.4,0.0,277.19107, 271.46008 ,0.9583786,277.04315
2019/09/07 08:48:38,273.22482,7.44212,2.0718164,100721.53,298148.44,1075227.1,275103.44,-136110.4,0.0,277.19107, 271.4602 ,0.9396162,277.0543
2019/09/07 09:48:38,273.30948,7.637829300000001,2.4318666,100754.766,298148.44,1075227.1,275103.44,-136110.4,0.0,277.19107, 271.45978 ,0.9377027,277.04523
2019/09/07 10:48:38,273.2519,7.527357,2.5715623,100753.47,298148.44,1075227.1,275103.44,-136110.4,0.0,277.19107, 271.46014 ,0.617159,277.0368
2019/09/07 11:48:38,273.26706,7.002957,2.605014,100731.01,298148.44,1075227.1,275103.44,-136110.4,0.0,277.19107, 271.46008 ,0.5861509,277.03622
2019/09/07 12:48:38,274.06705,6.483407,3.2214575,100771.73,370024.72,1076872.2,339811.5,-138247.78,0.0,277.97902999999997, 271.45987 ,0.5446465,277.81134
2019/09/07 13:48:38,274.81155,6.202482,2.8263507000000003,100828.734,492305.6,1065152.6,449174.4,-158338.6,0.0,278.49158, 271.45996 ,0.25734985,278.29287999999997
2019/09/07 14:48:38,274.85614,5.8869724,1.9828213,100801.12,478088.0,1070072.6,436472.0,-152211.8,0.0,278.4447, 271.46002 ,0.25685066,278.22488
2019/09/07 15:48:38,274.9279,5.5456057,1.4540195,100789.03,478088.0,1070072.6,436472.0,-152211.8,0.0,278.4447, 271.45993 ,0.07319497,278.20592999999997
2019/09/07 16:48:38,274.98734,5.285636,1.4886975,100823.51,478088.0,1070072.6,436472.0,-152211.8,0.0,278.4447, 271.45996 ,0.21904905,278.21484
2019/09/07 17:48:38,275.1241,5.470797,1.8811958,100814.87,492305.6,1065152.6,449174.4,-158338.6,0.0,278.49158, 271.46008 ,0.3428888,278.25354
2019/09/07 18:48:38,274.33902,5.522172,1.7591388,100865.27,448744.0,1080242.2,410264.0,-139656.6,0.0,278.34713999999997, 271.45978 ,0.28258112,278.1065
2019/09/07 19:48:38,274.27716000000004,5.523724,1.9273397,100864.41,419400.0,1090411.9,384056.0,-127101.4,0.0,278.24805, 271.46017 ,0.21577619,278.0103
2019/09/07 20:48:38,274.40878,5.3530426,1.9786737,100870.19,419400.0,1090411.9,384056.0,-127101.4,0.0,278.24805, 271.46008 ,0.21051522,278.00812
2019/09/07 21:48:38,274.50458,5.520224,2.392087,100895.0,419400.0,1090411.9,384056.0,-127101.4,0.0,278.24805, 271.45978 ,0.122836135,278.02695
2019/09/07 22:48:38,274.58997,5.9256496,2.6050327,100919.53,419400.0,1090411.9,384056.0,-127101.4,0.0,278.24805, 271.46002 ,0.18932521,278.03125
2019/09/07 23:48:38,274.5828,6.429928,2.8815918,100923.805,419400.0,1090411.9,384056.0,-127101.4,0.0,278.24805, 271.45978 ,0.24097574,278.04517000000004
2019/09/08 00:48:38,274.6621,7.042723700000001,3.152818,100948.18,419400.0,1090411.9,384056.0,-127101.4,0.0,278.24805, 271.4598 ,0.34766123,278.06516
2019/09/08 01:48:38,274.56942999999995,7.016624,2.9943302000000003,100938.37,404324.8,1095543.5,370606.4,-119727.0,0.0,278.155, 271.45987 ,0.17964105,277.9662
2019/09/08 02:48:38,274.7424,7.0086417,2.9189692000000003,100950.48,419400.0,1090411.9,384056.0,-127101.4,0.0,278.24805, 271.46008 ,0.3737914,278.07086
2019/09/08 03:48:38,275.08282,6.8588424,2.6843824,100920.15,448744.0,1080242.2,410264.0,-139656.6,0.0,278.34713999999997, 271.4601 ,0.75421214,278.17334
2019/09/08 04:48:38,275.4822,6.496147000000001,2.2083397000000002,100921.6,492305.6,1065152.6,449174.4,-158338.6,0.0,278.49158, 271.45996 ,0.9315289000000001,278.31863
2019/09/08 05:48:38,275.71005,5.889422,1.7236805,100960.74,501209.6,1062176.6,457190.4,-162802.6,0.0,278.52505, 271.45984 ,0.8402214,278.3541
2019/09/08 06:48:38,275.82285,4.885351999999999,1.6235043,100937.98,501209.6,1062176.6,457190.4,-162802.6,0.0,278.4682, 271.45987 ,0.72264403,278.2805
2019/09/08 07:48:38,275.93686,3.9944767999999997,1.5042156,100970.7,501209.6,1062176.6,457190.4,-162802.6,0.0,278.4682, 271.46014 ,0.78184503,278.2526
2019/09/08 08:48:38,276.01282000000003,3.1126804,1.1250912,100959.375,501209.6,1062176.6,457190.4,-162802.6,0.0,278.4682, 271.45984 ,0.71201265,278.2174
